n_features,n_classes,K,ovr_fidelity,fisher_fidelity,contrastive_fidelity,ovr_stability_normalized,fisher_stability_normalized,contrastive_stability_normalized,ovr_mean_norm,fisher_mean_norm,contrastive_mean_norm,ovr_feature_overlap,fisher_feature_overlap,contrastive_feature_overlap,seed
8,3,5,0.8379039310471302,0.8468029156765294,0.8367798058955379,0.012018830710711796,0.04055538398155458,0.01303519409169378,0.28822792107112866,0.01951143724483307,1.0499270468423192,0.5079365079365079,0.42857142857142855,0.6666666666666666,4
8,3,2,0.7663243572841623,0.7643725297913392,0.7442243655434491,0.013074108544224066,0.030815064832889517,0.016167544607922787,0.2992480161504256,0.020897528009857724,1.0985830787533728,0.3333333333333333,0.5555555555555555,0.5555555555555555,4
8,3,5,0.7663243572841623,0.7643725297913392,0.7442243655434491,0.013074108544224066,0.030815064832889517,0.016167544607922787,0.2992480161504256,0.020897528009857724,1.0985830787533728,0.30952380952380953,0.6190476190476191,0.44841269841269843,4
8,3,2,0.7224034674152631,0.707212501458743,0.7055365354162021,0.02180080943541665,0.02422733780271002,0.022177699291873104,0.250486800252897,0.019259657794822336,0.7500636264000005,0.2222222222222222,0.5555555555555555,0.5555555555555555,4
8,3,5,0.7224034674152631,0.707212501458743,0.7055365354162021,0.02180080943541665,0.02422733780271002,0.022177699291873104,0.250486800252897,0.019259657794822336,0.7500636264000005,0.36904761904761907,0.5079365079365079,0.6190476190476191,4
8,3,2,0.7826988693423782,0.6838792780471276,0.7689416743295616,0.08368942711351465,0.28760466060084394,0.0678474086878533,0.13294568944950486,0.011462072402911782,0.6097986755323002,0.2222222222222222,0.5555555555555555,0.5555555555555555,4
8,3,5,0.7826988693423782,0.6838792780471276,0.7689416743295616,0.08368942711351465,0.28760466060084394,0.0678474086878533,0.13294568944950486,0.011462072402911782,0.6097986755323002,0.30952380952380953,0.7777777777777777,0.36904761904761907,4
8,3,2,0.8109202531688207,0.8026978065763442,0.808662715528843,0.031102873298201824,0.050148607550634994,0.03068951423736944,0.12838588477987128,0.011892606271797983,0.37241933128843613,0.2222222222222222,1.0,0.3333333333333333,5
8,3,5,0.8109202531688207,0.8026978065763442,0.808662715528843,0.031102873298201824,0.050148607550634994,0.03068951423736944,0.12838588477987128,0.011892606271797983,0.37241933128843613,0.36904761904761907,0.6190476190476191,0.5079365079365079,5
8,3,2,0.9433102767237793,0.8263226824261581,0.9486855729691022,0.15587709389087015,0.15141859230506746,0.062383040005006524,0.06563222252079635,0.012538034144573553,0.2937825212470037,0.5555555555555555,1.0,0.5555555555555555,5
8,3,5,0.9433102767237793,0.8263226824261581,0.9486855729691022,0.15587709389087015,0.15141859230506746,0.062383040005006524,0.06563222252079635,0.012538034144573553,0.2937825212470037,0.7777777777777777,0.5079365079365079,0.6190476190476191,5
8,3,2,0.9011631742019403,0.9234991886447855,0.9038092933646006,0.02072153227666508,0.03995216990600663,0.015776477183501184,0.2712692859307149,0.016736948855495894,1.0151630440206125,0.2222222222222222,0.5555555555555555,1.0,5
8,3,5,0.9011631742019403,0.9234991886447855,0.9038092933646006,0.02072153227666508,0.03995216990600663,0.015776477183501184,0.2712692859307149,0.016736948855495894,1.0151630440206125,0.4484126984126984,1.0,0.5079365079365079,5
