n_features,n_classes,frac_extreme,ridge_fidelity,ridge_extreme,ridge_moderate,logistic_fidelity,logistic_extreme,logistic_moderate,ridge_direction_variance,logistic_direction_variance,seed
8,5,0.2319802625462958,0.8157305726393397,1.0,0.7600720158942949,0.8282097435098602,1.0,0.7763205187151911,0.007467465576634131,0.00757302258667425,0
8,5,0.3950779785313409,0.8055360761934774,0.9180281011510075,0.7320669012521898,0.8053491576073157,0.9334284937762594,0.7216998219418526,0.020549544490120888,0.017066285978613076,0
8,5,0.3607291512223175,0.7269262636005405,0.7746100800323094,0.7000191354851856,0.7351920494388869,0.793067450457039,0.7025339917066318,0.05810737130331669,0.025908093171795446,0
8,5,0.44493221613092376,0.798872955318321,0.9479370615927291,0.6793858853105044,0.8035413489326697,0.9386320609679863,0.6952550969985182,0.013690428402805235,0.011846917570599282,0
8,5,0.39200467047453397,0.8035901087504845,0.9050572526223555,0.7381692208490442,0.8169811731609162,0.9279393151782606,0.7454409691729614,0.025620234838095512,0.02622112420214818,0
8,5,0.06087838660603926,0.7593603666290473,1.0,0.7437609464643377,0.7700798483543115,1.0,0.7551753166293735,0.020183934039137447,0.02084385380240781,0
8,5,0.24910658174704128,0.7570004382520614,0.9243309773928728,0.701489046603114,0.7647290860300394,0.9243309773928728,0.7117816495080103,0.026186503066155782,0.02606221240212968,0
8,5,0.4480538296876958,0.8635575261844419,0.8967078164701241,0.8366470857888608,0.8848959547120536,0.9285064267659735,0.849494243332861,0.013151070606723152,0.010002229216033474,0
8,5,0.408332110342408,0.8069081223741355,0.9128307480581526,0.7338069620194745,0.8196312004498105,0.9200272258549881,0.7503441533744479,0.023331420334302036,0.016287182834225807,1
8,5,0.5844375009975901,0.8437234100755642,0.9257778254431149,0.7283239753855936,0.8518485539126431,0.9199135703808861,0.756123486743315,0.014430652023111942,0.009924622789375372,1
8,5,0.3670171028831102,0.8777769543940281,0.9591959709247316,0.8305684568140809,0.8777769543940281,0.9591959709247316,0.8305684568140809,0.019298516358838797,0.015346877373945328,1
8,5,0.5344352956305053,0.8624454725612855,0.9289303785720212,0.7861255108774761,0.8667024228042048,0.9346603428156449,0.7886915454097632,0.02583142206892338,0.01538678760216678,1
8,5,0.4798474711607312,0.8562962244630963,0.9397412003513625,0.7793171492091417,0.8701381713403467,0.9464504581362452,0.7997390945172105,0.019211391896605395,0.013904338297182843,1
8,5,0.4062508916217596,0.8269422520576587,0.9725695949007879,0.7273021228520397,0.8319386115837727,0.9769932964760194,0.7326903024244619,0.027889928339182007,0.02358223381535675,1
8,5,0.24186112186139416,0.8020654619936035,0.9348108422935997,0.7597170908348765,0.7997870016270101,0.9348108422935997,0.7567117570730895,0.016360816441123093,0.01640709469172981,1
8,5,0.5268233423732249,0.8945586915853676,0.9676211092096911,0.8132127789451142,0.900594357217194,0.9676211092096911,0.8259684073865053,0.007267777973379673,0.003958618637485992,1
8,5,0.1913169832523218,0.6792894682864461,0.9388529152325006,0.6178823475681094,0.6682444810131956,0.9388529152325006,0.6042243542079043,0.03568501641099357,0.03154305755327717,2
8,5,0.5325107825253221,0.8296901501480785,0.9047370996496686,0.7442051628769125,0.8414292600922053,0.9232049652634065,0.7482796362623568,0.014070701853961868,0.013497944120259597,2
8,5,0.4711868093146868,0.8708473097632164,0.9400718898071586,0.80916634270038,0.876505577003795,0.9421899213209276,0.817979055415693,0.016464850055258575,0.006696671145676212,2
8,5,0.276244313061399,0.7223270477314371,0.9289525822559754,0.6434618590002599,0.7274138605150968,0.9431481758436457,0.6450720166896098,0.03735077137911387,0.03199563444453736,2
8,5,0.49545021339993506,0.8703345742650733,0.9759906206498041,0.7665840384040761,0.8926137651462968,0.98076918240981,0.8060482339429534,0.026766484535544813,0.01838867254891232,2
8,5,0.42254590989782936,0.8429125453802466,0.9420601245761013,0.7703623551857899,0.8362008165677446,0.9374413884247501,0.7621191011774768,0.019393467401936194,0.01240355230059876,2
8,5,0.3770398359640307,0.8574840615445041,0.9383701350840438,0.8085286488877138,0.86837750181667,0.9423319364799227,0.8236173878896494,0.023046386563085136,0.013813504844372479,2
8,5,0.250361892623253,0.7684412921438322,0.8539148479767664,0.7398950896535977,0.7852575894968117,0.8694307589393849,0.7571456861632351,0.01685634182924583,0.016438415279079733,2
8,5,0.4799283011906577,0.7127565872923485,0.777716544287584,0.6528107723642984,0.7436946291465691,0.7839886337218237,0.7065108462023256,0.0470332175851904,0.02698218946795085,3
8,5,0.20879672240678437,0.7828323634246807,0.9531097332235301,0.7378965577715512,0.8057491118629804,0.9531097332235301,0.7668609833336023,0.026259352615546155,0.02613477217512815,3
8,5,0.47044383202333817,0.8271414611055051,0.9123746192276215,0.7514225554498035,0.8328606741896457,0.9099889242024913,0.7643419566531587,0.01184973365558722,0.008250425397899002,3
8,5,0.5938961887315024,0.8200585198407978,0.8716277235679223,0.7446424496153241,0.8421365828234371,0.8758386836969781,0.7928498026808903,0.021139025975450122,0.010717435742427773,3
8,5,0.20511861075710025,0.7997989884765102,0.9304368894263406,0.7660879655268151,0.8081901718845125,0.9267906557753242,0.7775853963544499,0.024598660518252345,0.02292680246836801,3
8,5,0.4140977900678811,0.7844324975418073,0.900629372870207,0.7023080944065843,0.8013619887437061,0.9078515463976119,0.7260984213048711,0.03396144230005625,0.020799898463684026,3
8,5,0.41003621526482625,0.7411434215925189,0.7766512655565666,0.716464784822013,0.7508826098168508,0.7766512655565666,0.7329728968050289,0.0545602805203689,0.05202894326375166,3
8,5,0.3985379113710256,0.8007534200610915,0.9612824699628326,0.6943844344313408,0.7996471569890943,0.9717080817053687,0.6856369760293893,0.012331962670580083,0.008068331949531958,3
8,5,0.2773578933802801,0.8605907404975552,0.9642348878858398,0.8208109904421973,0.8645387099514814,0.9572034497574926,0.8289729758380223,0.017834195513532013,0.014095850042018822,4
8,5,0.48816313875803546,0.8804038277435103,0.971204703323617,0.7938027175428748,0.8993595847846172,0.9812177325788841,0.8212875790615322,0.007742162853419559,0.004704295719085417,4
8,5,0.48018719368460194,0.8098852578855577,0.9085220044976169,0.7187676440553867,0.7989520400872996,0.906207067998808,0.6998731212233004,0.025583617960875042,0.019506418116533523,4
8,5,0.7000426155900727,0.8154334717240304,0.8384668887191691,0.7616779240452387,0.8382099769706194,0.8452849510051177,0.8216983537009168,0.01869223677748679,0.013389517650716814,4
8,5,0.3375426756094071,0.8417002194071274,0.9156912257430654,0.8039994931412654,0.8462002438336703,0.9156912257430654,0.8107924204150074,0.019606484050510332,0.01584905999071178,4
8,5,0.2689591750437236,0.8219318996103897,0.9405109886432402,0.778305151452215,0.8436315755407789,0.9567189004378862,0.8020253169381263,0.011180719811179036,0.009684040846689227,4
8,5,0.3189570503959109,0.8325914959399058,0.9411052385818921,0.78177058471745,0.8575088145504137,0.9411052385818921,0.8183575850307093,0.009971484646621037,0.00838410310635421,4
8,5,0.31425055742691355,0.8113135776609465,0.9490798247036276,0.7481810145992386,0.8175505125720761,0.9490798247036276,0.7572760783702381,0.011841869309586073,0.011742433813436138,4
8,5,0.5287703319885743,0.8182807834169737,0.9149369259792295,0.7098222035337144,0.8460207834083477,0.9370005790029413,0.7439316748770072,0.015522029829948276,0.008115966416013061,5
8,5,0.22443969016551968,0.806869838915032,0.9275121286690504,0.771957121245107,0.8073598225923413,0.9275121286690504,0.7725889014833375,0.018965866472326114,0.019817656654354178,5
8,5,0.3616929709274531,0.7827526641890071,0.8239665014546729,0.7593990826600702,0.7827526641890071,0.8239665014546729,0.7593990826600702,0.017652813799863776,0.017321202518016346,5
8,5,0.4916059937130614,0.8013350454085396,0.8601730314676546,0.7444399871525987,0.8287379760588318,0.8923339923845869,0.7672420055804361,0.025437960904937856,0.020243071307317798,5
8,5,0.42548423604797775,0.7958912313657187,0.9545124844766026,0.6784169218070107,0.7984667738204252,0.9545124844766026,0.6828999014157682,0.010623825307852323,0.0054727742799208,5
8,5,0.1831933508653561,0.7586884458004489,0.8880637385248625,0.7296721621812091,0.7713694254120537,0.9113772118586205,0.7399684866788044,0.023365483032297817,0.017405246911950546,5
8,5,0.20775290726261492,0.7330235927809129,0.8026208586245531,0.7147729302677995,0.736579987426695,0.7992533098173861,0.7201450076661704,0.026814587293279575,0.02173425106098846,5
8,5,0.6308737369396631,0.8352831872375528,0.8741829313104938,0.7687996303488324,0.866089623677546,0.9163182448469755,0.7802438816927636,0.03353774049083132,0.010373878096849247,5
8,5,0.5151377853578201,0.8418944405576343,0.8910785816976889,0.7896391631272985,0.8735548765584811,0.9273144326430172,0.8164384879703437,0.02025453523287868,0.01160559528344927,6
8,5,0.5486642323830071,0.8065682093830082,0.8692733176041494,0.7303410354315715,0.8082054960474881,0.8719524299837123,0.7307118314980185,0.018984515894725443,0.012321667233823354,6
8,5,0.5320092528860906,0.8330034943064322,0.8967564879125414,0.7605294492386508,0.8339834698946522,0.9106679751110504,0.7468089550571063,0.03886547990629856,0.02878288904271145,6
8,5,0.5933945412180861,0.8168098921677124,0.8746630621979584,0.7323797534505567,0.8208322532487238,0.8726134719149057,0.7452634387370304,0.023588175404940206,0.010439623502606458,6
8,5,0.586468967623579,0.6762689922134426,0.6992561179107764,0.6436686918227394,0.6871824454119375,0.7199552853674174,0.640704062630527,0.0895202850414098,0.05114700660919748,6
8,5,0.41644712089617436,0.6821066313831696,0.7003590551519994,0.6690809577894086,0.6907874016755852,0.6890954655418587,0.6919948362661108,0.06076390524900127,0.0686676961076757,6
8,5,0.24636145221478817,0.8207817149905099,0.9430485362150443,0.7808131760628182,0.8232298916994186,0.9430485362150443,0.7840616520279922,0.012872897566822162,0.013798129010360531,6
8,5,0.5946028245910372,0.8652079927900908,0.9403612490593204,0.7549794535561438,0.883406909252375,0.9388341540441232,0.8021108413179467,0.022457431744498796,0.006078482776111199,6
8,5,0.3388611561103603,0.8063212250425986,0.9151463575625334,0.7505438182839603,0.8188034393346271,0.9215762788430006,0.7661280844762381,0.02493359148183235,0.013136777994796537,7
8,5,0.1668137261339241,0.8282041975848213,0.9843841969563984,0.796935118316535,0.8390796901920738,1.0,0.8068615448244987,0.015081523358641104,0.014515833002541412,7
8,5,0.08640211063691938,0.7636955130522965,0.9673196827108057,0.744438071414104,0.7803635059029828,0.9673196827108057,0.7626824139686894,0.024311210053869332,0.019831439307760955,7
8,5,0.05221792695803759,0.7858642929266877,1.0,0.7740665146935823,0.7830263065855066,1.0,0.7710721698732879,0.0259102114453397,0.02284278038752425,7
8,5,0.15433173609675607,0.7449686092354545,0.8355232743827249,0.7284426743264937,0.7450370367038665,0.8355232743827249,0.7285235895876342,0.044795026997150475,0.04188237319580079,7
8,5,0.1884275977391794,0.8669778445393167,0.9700307735025882,0.8430514323172622,0.8639495358348169,0.9700307735025882,0.8393200231465412,0.012125261125834992,0.00911850963132406,7
8,5,0.3936041799000284,0.8240012894564099,0.9099316454948254,0.7682249364607021,0.825080897466677,0.9099316454948254,0.7700053049501965,0.016907188187113904,0.01213541378710246,7
8,5,0.18289573555666988,0.7585854811376314,0.9472592947641744,0.7163538622058446,0.7422170478042982,0.9472592947641744,0.6963216165725601,0.02405770576438007,0.018850856978733177,7
8,5,0.24722768541070447,0.7170608302372735,0.8483995108571786,0.6739261965834437,0.7271037223311987,0.8483995108571786,0.6872674046742384,0.025009886341261642,0.01972376804798058,8
8,5,0.6119822081954692,0.8732333739845141,0.9309560427621746,0.7821930994208057,0.8917115719993881,0.9428487329183123,0.8110579697136049,0.011464728452362991,0.00798575618538317,8
8,5,0.1500965384057212,0.8478361343812187,0.9288502361151079,0.8335287020882668,0.8579491223326742,0.9288502361151079,0.8454276863946553,0.007752735302108004,0.007821038607453281,8
8,5,0.3781072370099505,0.7118631783623914,0.7902203386972513,0.6642224737950776,0.7167440902756496,0.7902203386972513,0.672070952188347,0.04097594650234265,0.03280394011882774,8
8,5,0.5705480412644681,0.8577856822953397,0.9406725806169528,0.7476663627255196,0.853006764856301,0.9252829959910595,0.7569842383196149,0.016904288117992355,0.012792899091201718,8
8,5,0.23598090259983093,0.6890399820555624,0.807035284886993,0.6525950317140694,0.7081879640767789,0.8226625247625021,0.6728304576384454,0.07292819828514413,0.049021341043733124,8
8,5,0.4110657550639355,0.7928816080327147,0.9188726215474162,0.704942094331463,0.8136486454949576,0.9347194635437756,0.7291433417783282,0.014788134767945944,0.0125327707876607,8
8,5,0.5343385700201759,0.6533686200434051,0.7897588913981242,0.4968631036567422,0.6615961577212761,0.7918269881660785,0.5121584950069071,0.11313786981117252,0.11530888238298569,8
8,5,0.17454758244769594,0.8143387731003701,1.0,0.7750794316525631,0.8151667309350737,1.0,0.7760824668573769,0.022605079675661294,0.02224400899206982,9
8,5,0.06202636042539522,0.8148526220189826,0.9384036779634548,0.8066824325769579,0.8206284238689172,0.9384036779634548,0.8128401768953956,0.01515032218393106,0.013352128176859407,9
8,5,0.278487211811872,0.8262985297399407,0.9186649275565302,0.790647241205411,0.8168126471392643,0.9186649275565302,0.7775000278005073,0.018069104844467145,0.016052363461635296,9
8,5,0.4351201682174066,0.8401982647260368,0.9518547313497947,0.7541906259215602,0.8387537810318705,0.9518547313497947,0.7516334737399928,0.013917335861126302,0.00993374914196555,9
8,5,0.5106729097737663,0.8512005629144368,0.9314056974547857,0.767496655543235,0.8701560956802591,0.9458780502199127,0.7911309371903751,0.014678524330825924,0.014815855492888417,9
8,5,0.5981408672904928,0.8609870959884685,0.9351936428767569,0.7505355354749021,0.8607443751384795,0.9401678369567193,0.74252778014693,0.02060774261908857,0.009277950546289129,9
8,5,0.5491623744189568,0.8288566031499172,0.9289913293934173,0.7068831455113693,0.8382280754304462,0.922476411217947,0.7356057265031989,0.018243834704940672,0.016962946944017142,9
8,5,0.5080494245001663,0.7924574057644926,0.9159217637220541,0.6649527353148433,0.8105734487910663,0.9285570140551083,0.6887289273734983,0.016641059487633784,0.015380380373346459,9
8,5,0.24084882362817067,0.7277250232634863,0.9020888934408912,0.6724062220515999,0.729661712172678,0.9020888934408912,0.6749573462143096,0.10552057957327515,0.09156342317540025,10
8,5,0.5036938240194352,0.8181126974804718,0.9100494685678426,0.7248074233611129,0.8234157035981375,0.9100494685678426,0.7354923722380609,0.031796092858128504,0.013171953434000468,10
8,5,0.4594079235504895,0.8319691369827467,0.9079065216846145,0.7674357526703738,0.8623193092967154,0.9473082490592015,0.7900936995588188,0.008984612092223159,0.0084243744845183,10
8,5,0.6275040402532378,0.825242517697261,0.9117601460821778,0.6794955372425683,0.8568394762232215,0.9385343083607878,0.7192169439708341,0.011095342696992617,0.005232221396449311,10
8,5,0.8058424302993187,0.7937895943655293,0.8524359869074949,0.550380328545184,0.8128000556824752,0.8556380784632691,0.6350027313746425,0.02010435704246037,0.009115402409145282,10
8,5,0.1735608095992634,0.8332554047018033,0.966868634475409,0.8051952393538426,0.8339615568191938,0.966868634475409,0.8060496907467494,0.014617559353331023,0.011564472702707313,10
8,5,0.7082862196264406,0.7715845761948149,0.7831933829230681,0.743398188080414,0.7673051959202823,0.7945217895950475,0.7012228249732448,0.07117780235744411,0.03226818973393458,10
8,5,0.6307026295954052,0.8302665979979058,0.8772363056623869,0.7500496224400774,0.8439304048978695,0.8883940693011952,0.7679933625357717,0.024939411819869042,0.009644878545160683,10
8,5,0.5694723019824133,0.8475944572810292,0.9347910028406763,0.7322568895625912,0.8830999647283783,0.9391300638535383,0.8089872196575504,0.022692883265269317,0.014934421389336483,11
8,5,0.44506240928751534,0.8247171237939379,0.9372049101168288,0.7345014202010214,0.8376131027221977,0.9328633316271104,0.7612219966391152,0.009487190607424343,0.008044384371943715,11
8,5,0.42125740285563984,0.7794149007358452,0.9028598498871573,0.6895613130930525,0.8061579931024571,0.9117330175086658,0.7293116354864361,0.02228260172864613,0.019658012025778694,11
8,5,0.2853867473624743,0.8047578793102844,0.9164791571190521,0.7601410575995963,0.8056856396568314,0.9164791571190521,0.761439326758645,0.021311134889648663,0.016676065778210944,11
8,5,0.37618190123746786,0.8639759652987117,0.9945752302050522,0.785220507786113,0.875253429407864,0.995572858679982,0.8026970355661679,0.01803049354183826,0.015294832575319618,11
8,5,0.2157214399964322,0.7639428816694954,0.8569784520945436,0.7383527811025621,0.7668081704103762,0.8569784520945436,0.7420061880513225,0.027147464099783386,0.0265004300189764,11
8,5,0.21722267315898955,0.6725935220508884,0.7418166710526698,0.6533839244360304,0.6658233970155658,0.7107574816321987,0.6533540757390186,0.08277468148652295,0.08088413240522521,11
8,5,0.09018924874273072,0.7808825849905496,0.9445870084434888,0.764654617859276,0.7729595264290264,0.9445870084434888,0.7559461490369696,0.02177792249168015,0.014561122518150178,11
8,5,0.2854956865935878,0.8126295754459824,0.9716374953490154,0.7490945142647448,0.8327263192384725,0.9770784122500192,0.7750473113832579,0.022611821633201384,0.013403677655027247,12
8,5,0.21838851271005996,0.8699146673426309,0.9811280706563205,0.8388407512883607,0.8843855277961518,0.9917308197257274,0.8543923930583158,0.01653753525802875,0.009790899442713812,12
8,5,0.5219154720049465,0.8522215217875763,0.923869898363262,0.7740043988957138,0.8643390484375812,0.9335090493774507,0.7888275194606634,0.028915186443188953,0.013390266972182999,12
8,5,0.7017379166105726,0.8815282889526441,0.9322451990711249,0.762203772611088,0.8992784400557947,0.9408030421239156,0.801581181952356,0.028462579648286707,0.011930673876890905,12
8,5,0.24829177204920705,0.8548107408410219,0.9538827113684029,0.8220869336403105,0.8556948252052339,0.942288034989227,0.8270927949157584,0.011542152980645768,0.007783173694789924,12
8,5,0.2667197458990493,0.8106950310410092,0.9089282879847232,0.7749641502702086,0.8355982553207416,0.965108247065123,0.7884909291705221,0.027810511558694552,0.016775131246526034,12
8,5,0.5109012552173559,0.7870463372887411,0.9414007320946358,0.6258113006098138,0.8144275472054961,0.9465847261793936,0.6763792096376817,0.018641859806062464,0.010222614845985155,12
8,5,0.2586622356717386,0.7894421535385091,0.8904518324206823,0.7541985835743891,0.8011889995599246,0.8904518324206823,0.7700440545414045,0.016465920649446034,0.010614290518093879,12
8,5,0.6294788406787599,0.868070140922588,0.9304618163663353,0.7620728488967237,0.8913668306047088,0.9511464262741665,0.7898072040311827,0.011522419361793736,0.00961959591158328,13
8,5,0.17515432762563526,0.9017765668678928,0.9867645548094348,0.8837295377293315,0.9083077827565254,0.9867645548094348,0.891647644239889,0.014118242438294846,0.010461274190452322,13
8,5,0.24954050609087322,0.9010648635669813,0.9905304805968663,0.8713160289762193,0.9072424335932964,0.9905304805968663,0.879547745779662,0.018474444670844054,0.01227344054492591,13
8,5,0.5818501696285808,0.8315374808278276,0.8855615191966172,0.7563637186838131,0.8235296704667633,0.8856337866247618,0.7371125828666859,0.017339052497332152,0.014378838137692692,13
8,5,0.44075708231814037,0.8793397425608049,0.9572527724378029,0.817934012354156,0.9064759310076272,0.9761190140565958,0.8515880082145393,0.028453027457201394,0.02040249892861134,13
8,5,0.5198982846819988,0.799112809463156,0.8588321725122039,0.7344431917115581,0.7925552760050775,0.865070471168508,0.7140291546104132,0.02405792775944785,0.02126835861219815,13
8,5,0.43451699047164405,0.7632986872472628,0.8017053498971586,0.733787018129898,0.7784156590806859,0.8017053498971586,0.7605198670019295,0.08429377633582258,0.07416251889359791,13
8,5,0.6700477452101392,0.8175142399385108,0.8848460209332368,0.6807807962915436,0.8729433930562838,0.9210558228297357,0.7752394840261302,0.014483550591942652,0.009734013365735542,13
8,5,0.37382553747913627,0.8082573022184144,0.9395824081813163,0.7298563432852633,0.8178563966429103,0.9448509467048553,0.7420407753179739,0.027206475384723015,0.015944745005879293,14
8,5,0.07541966485122573,0.8088773320833482,0.9394035590514854,0.7982300752490915,0.8098786100744644,0.9394035590514854,0.7993130292694742,0.04919151764903454,0.04913207036573198,14
8,5,0.3029349810812731,0.8445880849030561,0.9554115413259283,0.7964257173137304,0.859322523799922,0.9708013017581649,0.8108753623799896,0.017322084307267536,0.01663064800362659,14
8,5,0.5982984570477253,0.85090149885569,0.8684356220471402,0.8247859933636547,0.8706051092703366,0.8941517340181486,0.8355345214111027,0.01437958580661718,0.006386027847686703,14
8,5,0.31842905508625297,0.8685905204451848,0.9693568076346384,0.8215126427073826,0.8760517150115126,0.9609803384938902,0.8363731730679557,0.03727526248510478,0.024661226452001406,14
8,5,0.2986369005947303,0.8478421605722888,0.9536082537763867,0.8028074869641837,0.8502524627884701,0.9536082537763867,0.8062440838114162,0.01054095592957522,0.010528684086537841,14
8,5,0.035472902782922505,0.7617117808354651,1.0,0.752948134010894,0.7549203913066959,1.0,0.7459069741011681,0.031802425314671146,0.03389089210462505,14
8,5,0.19193169114746275,0.8301217074711392,1.0,0.7897723612375184,0.8235310299307613,1.0,0.7816162716245785,0.012256844042617232,0.010446172043190644,14
8,5,0.08620212117728833,0.8082624643247235,1.0,0.7901751140828859,0.8059953112149788,1.0,0.7876940915698267,0.020044090689194563,0.016586415180286036,15
8,5,0.4146233806516626,0.7864423660009069,0.9141945088819966,0.6959552785155568,0.8047293712428093,0.929798477761273,0.7161426835519052,0.02248145618026918,0.015257565505461037,15
8,5,0.3758162990009853,0.8306107443464466,0.9787043520149525,0.741444700038331,0.8446005613821025,0.9730279310715095,0.7672754106454599,0.01277883747083634,0.010520186952842606,15
8,5,0.528619768794031,0.8435958343558931,0.9268401021523104,0.7502432440629353,0.8462133498004667,0.9268401021523104,0.7557961189424716,0.018289105529199497,0.008828445173319554,15
8,5,0.1674942778970124,0.8181076356023177,0.9820078401502615,0.785132070775468,0.829142135462844,0.9820078401502615,0.7983866341587106,0.014517916716763052,0.009394546193268393,15
8,5,0.38490840601070225,0.7939382672515604,0.9539711775694867,0.6937938123091334,0.8072631866411054,0.9556491353004795,0.7144070989770961,0.013800470696372658,0.011027934879905051,15
8,5,0.5846732062883361,0.7464505381921493,0.8713809902417252,0.5705806230583172,0.7673398240709369,0.8792376891248614,0.6098164363953575,0.040552262315978,0.02851721086127923,15
8,5,0.2046363936918888,0.8472457423670879,0.9733202577716072,0.8148084596397727,0.8536411314556068,0.9825768955379115,0.8204676877998384,0.008706380381340209,0.008177999630566413,15
8,5,0.5172879708549788,0.8874992275367379,0.9436837634293884,0.8272902772505489,0.9004550755887931,0.9582787955301262,0.8384895289486609,0.02064679389088373,0.019777565695353296,16
8,5,0.3277933093635259,0.8055834259872728,0.9554323100747499,0.7325114641879086,0.8237118188317376,0.9554323100747499,0.7594799444142804,0.037611568985095795,0.030690707767390905,16
8,5,0.5938677696247938,0.8250476212388861,0.8901693535518799,0.7298232213258532,0.8329853062146444,0.8906400745880143,0.7486794911590519,0.027236377289220015,0.01270330846016455,16
8,5,0.2061589304716436,0.8085709995313145,0.904171531414867,0.7837437335177997,0.826249307395666,0.904171531414867,0.8060130624085998,0.04212958368648313,0.03724479707505978,16
8,5,0.24726419369159788,0.6952578190261793,0.8064530691739679,0.6587315854662689,0.6942617736666827,0.8284206221670042,0.6501922884329301,0.05114416864489192,0.03593016462654346,16
8,5,0.507225811273266,0.8396368245728114,0.8939150256182925,0.7837668029897308,0.8413392145306734,0.8983641700814576,0.782641884183875,0.026446953658916313,0.02026347913834821,16
8,5,0.29209812740968316,0.8046901262964148,0.8671291178062827,0.7789262270844451,0.8091928183101569,0.8671291178062827,0.7852868431360259,0.05645859743568048,0.04884463679401665,16
8,5,0.685919766876776,0.7940090003300103,0.8367034265992384,0.7007686501738857,0.7941502038369416,0.8326950094034764,0.7099722096167973,0.02885104496572633,0.020493355777511824,16
8,5,0.646338398952601,0.7755972939454426,0.8270214343256451,0.681616504223238,0.7863921886110934,0.825730150115891,0.7144996365732992,0.06542116861043476,0.051386843089098175,17
8,5,0.6559878256380172,0.8115284726560252,0.8443686777624659,0.7489063437117968,0.8363370766848551,0.8651613332328649,0.7813728551027866,0.025695748153073236,0.014481974477253051,17
8,5,0.5658617464834228,0.7968920168497589,0.8732602031150851,0.6973526767758745,0.8070790781310325,0.869338440726022,0.7259293720925158,0.018217885256261467,0.009163825698137864,17
8,5,0.1769380754217867,0.7481856641709909,0.8145122377218942,0.7339270817691472,0.7434795421758098,0.8233032138613273,0.726319415556693,0.02143800004506254,0.017857815652169436,17
8,5,0.655338759274906,0.8629980850419362,0.9255591479548091,0.744044502498135,0.889701866793119,0.9398806998442122,0.7942918516594626,0.015804467199154116,0.006211121221272469,17
8,5,0.5087256320575243,0.8462333462034822,0.9204984330930848,0.7693301822424763,0.8496122662797878,0.9150297016861896,0.7818710439683471,0.018482646690789518,0.012896856264559067,17
8,5,0.3231925508424892,0.8654104395986814,0.9766387741185085,0.8122961170477506,0.8796392515129589,0.9766387741185085,0.8333195439204741,0.01360487170202089,0.009293274652656325,17
8,5,0.5315017787008959,0.8401521120228999,0.9263360235101749,0.7423782034606248,0.8512535861868991,0.9267357381944978,0.7656206078140809,0.017811346355721076,0.01307289096171297,17
8,5,0.12144326839605418,0.7848233949289392,0.9688002163458057,0.7593922011331886,0.7844854633752278,0.9688002163458057,0.759007557157956,0.015243574555295257,0.01401605943168848,18
8,5,0.382686462275796,0.7472856571405333,0.7899220668646395,0.720854393602054,0.7587950338978222,0.8095582222860256,0.7273257985887464,0.047002137949088287,0.04971615664355849,18
8,5,0.5312662701779155,0.8372369713677136,0.8909103317374728,0.7764031884385855,0.8318280484590023,0.895466289825387,0.7596999958346818,0.009937415497308413,0.009360651090928665,18
8,5,0.6887277455548795,0.8660429379531355,0.9273502024946618,0.7303931539108941,0.8558424552976454,0.9248034478942161,0.7032578664561853,0.022286249450228123,0.010426296508851685,18
8,5,0.4227200395846419,0.8166813789076606,0.9212695346227994,0.7400954719723539,0.8047493431386441,0.9280477393459791,0.7144626425783368,0.014325465737229462,0.012489570193905387,18
8,5,0.4479324114257717,0.820508825055195,0.8788718756118191,0.773154655900818,0.835272647855133,0.8831380604967869,0.7964359725055838,0.012941857022790864,0.010751202529311353,18
8,5,0.4725784076611615,0.8392159386858709,0.9513481756313837,0.7387436130304006,0.8550190790394089,0.9554805310253248,0.7650039683566977,0.01074595743313277,0.006908463639504033,18
8,5,0.5165638180209939,0.8256712107945556,0.8937118163590874,0.7529680985719766,0.8430240704710592,0.9042335699863284,0.777620168265546,0.014690327969120624,0.008418761975182924,18
8,5,0.05821670632018065,0.8044116794849963,1.0,0.7923213101914521,0.8229982920402042,1.0,0.8120568615438072,0.0173931419443837,0.014894777698788785,19
8,5,0.1465976938775735,0.8109717552154182,1.0,0.7785004288968204,0.8251831631219378,1.0,0.7951530765456082,0.013755281430562101,0.012027425148288053,19
8,5,0.5381003635281278,0.9003796691379099,0.9624721434171111,0.8280436455869721,0.9144516741014543,0.9702693664528951,0.8494255987942042,0.014716178225803053,0.011597024621636339,19
8,5,0.3367523666681883,0.7910935378194838,0.8414703276002333,0.765515605338078,0.7898428396453095,0.8335779511263222,0.7676371029678296,0.06762597387520597,0.04720493943982642,19
8,5,0.04127623606532022,0.7990024874500453,0.9819427603988526,0.7911263022795654,0.7978055246958381,0.9819427603988526,0.7898778063110344,0.015516523134828953,0.01796720481714008,19
8,5,0.06019203678970432,0.6920840603891284,0.9117902328662342,0.6780125026514253,0.7006784140293846,0.9117902328662342,0.6871573002874217,0.03231927415683439,0.029385903211562404,19
8,5,0.7031059657053375,0.7649132350241407,0.8218722155485451,0.630022686945779,0.7962852835713193,0.83471198242058,0.7052829794412787,0.0322322907429434,0.013788737213988843,19
8,5,0.26839243428186793,0.7425400956688586,0.8393151191399443,0.7070378874575556,0.7546848732336272,0.8514121106819204,0.7192001954684033,0.011910755341240028,0.015291513100610468,19
14,3,0.055847049940486705,0.8000178613142815,1.0,0.7881888324628833,0.7934472008318334,1.0,0.7812295146086798,0.01854643961856957,0.017374509644901774,0
14,3,0.22358762005005026,0.8183761283956367,0.9626751181973925,0.7768215775685611,0.8215156680993748,0.9626751181973925,0.7808652272897834,0.048582713576263405,0.04668833144806403,0
