n_features,n_classes,K,sum_to_one_deviation,sum_to_one_deviation_topk,ovr_feature_overlap,fisher_feature_overlap,ovr_pairdiff_variance,fisher_pairdiff_variance,ovr_pairdiff_variance_normalized,fisher_pairdiff_variance_normalized,ovr_pairdiff_mean_norm,fisher_pairdiff_mean_norm,seed
8,3,2,0.0,6.410287687330651e-07,1.0,0.3333333333333333,0.0018056144678102162,1.949927520766755e-05,0.03376936812355662,0.09045181866770263,0.2003674826154504,0.01197433537458109,2
8,3,5,0.0,0.0019494007920832779,0.5079365079365079,0.6190476190476191,0.0018056144678102162,1.949927520766755e-05,0.03376936812355662,0.09045181866770263,0.2003674826154504,0.01197433537458109,2
8,3,2,2.220446049250313e-16,0.0003768709879220511,0.2222222222222222,0.5555555555555555,0.0009236929347011682,2.011031419413604e-05,0.017155608854171812,0.04142289714492169,0.18376681918451968,0.01390289421974485,2
8,3,5,2.220446049250313e-16,0.00029589057537293684,0.5079365079365079,0.42857142857142855,0.0009236929347011682,2.011031419413604e-05,0.017155608854171812,0.04142289714492169,0.18376681918451968,0.01390289421974485,2
8,3,2,0.0,0.001560043175798831,0.3333333333333333,0.1111111111111111,0.0012073946894585914,1.2682167288062509e-05,0.11557997010597182,0.2521633636056144,0.10029530446031244,0.006810433328530368,2
8,3,5,0.0,0.0009863812300359154,0.4484126984126984,0.5079365079365079,0.0012073946894585914,1.2682167288062509e-05,0.11557997010597182,0.2521633636056144,0.10029530446031244,0.006810433328530368,2
8,3,2,0.0,3.556939046478469e-05,0.5555555555555555,0.3333333333333333,0.0010474378508633355,1.2134686783559086e-05,0.17985444988230032,0.4140801399044253,0.07329508673544885,0.004981320892332989,2
8,3,5,0.0,0.0001534162666048111,0.5873015873015873,0.7777777777777777,0.0010474378508633355,1.2134686783559086e-05,0.17985444988230032,0.4140801399044253,0.07329508673544885,0.004981320892332989,2
8,3,2,0.0,0.0009635682627280318,0.3333333333333333,0.2222222222222222,0.0013263703840053552,1.0486119688755324e-05,0.023404715867740136,0.04484079670219859,0.21769004673810502,0.01441681708161616,3
8,3,5,0.0,0.0018612532352022537,0.6190476190476191,1.0,0.0013263703840053552,1.0486119688755324e-05,0.023404715867740136,0.04484079670219859,0.21769004673810502,0.01441681708161616,3
8,3,2,2.220446049250313e-16,0.0003028552233170778,0.5555555555555555,0.3333333333333333,0.0015771310232102792,1.2029145402927338e-05,0.022602882785779106,0.05738719612318016,0.24834317569848569,0.013617958018374399,3
8,3,5,2.220446049250313e-16,0.0005358576978922169,0.6190476190476191,0.7777777777777777,0.0015771310232102792,1.2029145402927338e-05,0.022602882785779106,0.05738719612318016,0.24834317569848569,0.013617958018374399,3
8,3,2,2.220446049250313e-16,0.0006293785876883007,0.2222222222222222,0.5555555555555555,0.0013929372948290756,1.394029443221173e-05,0.02350201952006432,0.049390940727310956,0.23479250385762385,0.01571404234443713,3
8,3,5,2.220446049250313e-16,0.0015930858284126659,0.6666666666666666,0.6190476190476191,0.0013929372948290756,1.394029443221173e-05,0.02350201952006432,0.049390940727310956,0.23479250385762385,0.01571404234443713,3
8,3,2,0.0,3.887112540357229e-05,0.2222222222222222,1.0,0.0008931422406438012,8.396696950594959e-06,0.017637914568519597,0.04148459675504535,0.21029053560798483,0.013119766520276435,3
