n_features,n_classes,ovr_spearman,fisher_hard_spearman,fisher_soft_spearman,contrastive_spearman,seed
14,5,0.9648351648351648,0.8461538461538461,0.9472527472527472,1.0,4
14,5,0.9824175824175824,0.9912087912087912,0.9868131868131869,1.0,4
14,5,0.9868131868131869,0.9120879120879121,0.9868131868131869,1.0,4
14,5,0.9780219780219781,0.9164835164835166,0.9736263736263736,1.0,4
14,5,0.9824175824175824,0.9472527472527472,0.9956043956043955,1.0,4
14,5,0.9780219780219781,0.9692307692307693,0.9868131868131869,1.0,4
14,5,0.9824175824175824,0.9296703296703297,0.9824175824175824,1.0,5
14,5,1.0,1.0,1.0,1.0,5
14,5,0.9956043956043955,0.9956043956043955,1.0,1.0,5
14,5,0.9824175824175824,0.9956043956043955,0.9956043956043955,1.0,5
14,5,0.9956043956043955,0.9780219780219781,0.9956043956043955,1.0,5
14,5,0.9824175824175824,0.9516483516483516,0.9912087912087912,1.0,5
14,5,0.9604395604395607,0.9076923076923077,0.9868131868131869,1.0,5
14,5,0.956043956043956,0.8109890109890111,0.9736263736263736,1.0,5
14,5,0.9824175824175824,0.9384615384615385,0.9956043956043955,1.0,6
14,5,0.9868131868131869,0.9736263736263736,0.9868131868131869,1.0,6
14,5,0.9912087912087912,0.9824175824175824,0.9912087912087912,1.0,6
14,5,0.9736263736263736,0.9428571428571428,0.9604395604395607,1.0,6
14,5,1.0,0.9868131868131869,0.9956043956043955,1.0,6
14,5,0.8549450549450549,0.7934065934065934,0.9736263736263736,1.0,6
14,5,0.9648351648351648,0.9428571428571428,0.9780219780219781,1.0,6
14,5,0.9780219780219781,0.9912087912087912,0.9956043956043955,1.0,6
14,5,0.9384615384615385,0.9428571428571428,0.956043956043956,1.0,7
14,5,0.9868131868131869,0.9252747252747253,0.9824175824175824,1.0,7
14,5,0.9648351648351648,0.8901098901098902,0.9736263736263736,1.0,7
14,5,0.9824175824175824,0.9824175824175824,0.9824175824175824,1.0,7
14,5,0.956043956043956,0.9780219780219781,0.9780219780219781,1.0,7
14,5,0.9692307692307693,0.9472527472527472,0.9692307692307693,1.0,7
14,5,0.9736263736263736,0.9648351648351648,0.9780219780219781,1.0,7
14,5,0.9868131868131869,0.956043956043956,0.9868131868131869,1.0,7
14,5,0.9736263736263736,0.9428571428571428,0.9516483516483516,1.0,8
14,5,0.9912087912087912,0.9428571428571428,0.9912087912087912,1.0,8
14,5,0.9912087912087912,0.9868131868131869,0.9956043956043955,1.0,8
14,5,0.9824175824175824,0.956043956043956,0.9868131868131869,1.0,8
14,5,0.9296703296703297,0.8109890109890111,0.9252747252747253,0.9956043956043955,8
14,5,0.9912087912087912,0.9472527472527472,0.9912087912087912,1.0,8
14,5,1.0,0.9780219780219781,1.0,1.0,8
14,5,0.9516483516483516,0.9076923076923077,0.956043956043956,0.9956043956043955,8
14,5,0.9912087912087912,0.9912087912087912,1.0,1.0,9
14,5,0.9868131868131869,0.9780219780219781,0.9912087912087912,1.0,9
14,5,0.9648351648351648,0.9868131868131869,0.9824175824175824,1.0,9
14,5,0.9956043956043955,0.9868131868131869,1.0,1.0,9
14,5,0.9956043956043955,0.9868131868131869,0.9912087912087912,1.0,9
14,5,0.9956043956043955,0.9824175824175824,0.9912087912087912,1.0,9
14,5,1.0,0.9912087912087912,1.0,1.0,9
14,5,0.9780219780219781,0.9340659340659341,0.9472527472527472,1.0,9
14,5,1.0,0.9692307692307693,0.9956043956043955,1.0,10
14,5,0.9692307692307693,0.9648351648351648,0.9780219780219781,1.0,10
14,5,0.9736263736263736,0.9692307692307693,0.9824175824175824,1.0,10
14,5,0.9956043956043955,0.9736263736263736,1.0,1.0,10
14,5,0.9912087912087912,0.9868131868131869,0.9956043956043955,1.0,10
14,5,0.9868131868131869,0.9692307692307693,0.9912087912087912,1.0,10
14,5,0.9648351648351648,0.9692307692307693,0.9780219780219781,1.0,10
14,5,0.9868131868131869,0.9868131868131869,0.9912087912087912,1.0,10
14,5,0.9604395604395607,0.9692307692307693,0.9912087912087912,0.9956043956043955,11
14,5,0.9824175824175824,0.9516483516483516,0.9912087912087912,0.9956043956043955,11
14,5,0.9428571428571428,0.7890109890109891,0.9912087912087912,1.0,11
14,5,0.9780219780219781,0.9472527472527472,0.9824175824175824,1.0,11
14,5,0.9912087912087912,0.9824175824175824,0.9956043956043955,1.0,11
14,5,0.9692307692307693,0.956043956043956,0.9868131868131869,1.0,11
14,5,0.9736263736263736,0.9648351648351648,0.9780219780219781,1.0,11
14,5,0.9956043956043955,0.9780219780219781,0.9956043956043955,1.0,11
14,5,0.9692307692307693,0.8681318681318682,0.9868131868131869,1.0,12
14,5,0.9516483516483516,0.9692307692307693,0.9736263736263736,1.0,12
14,5,0.9736263736263736,0.9648351648351648,0.9956043956043955,1.0,12
14,5,0.9736263736263736,0.956043956043956,0.9956043956043955,1.0,12
14,5,0.9956043956043955,0.9780219780219781,1.0,1.0,12
14,5,0.9868131868131869,0.9912087912087912,0.9912087912087912,1.0,12
14,5,0.956043956043956,0.9868131868131869,0.9912087912087912,1.0,12
14,5,0.9692307692307693,0.9648351648351648,0.9912087912087912,1.0,12
14,5,0.9604395604395607,0.9868131868131869,0.9912087912087912,1.0,13
14,5,0.9868131868131869,0.9912087912087912,0.9868131868131869,1.0,13
14,5,0.9868131868131869,0.9516483516483516,0.9956043956043955,1.0,13
14,5,0.9912087912087912,0.956043956043956,0.9912087912087912,1.0,13
14,5,0.9384615384615385,0.9516483516483516,0.9736263736263736,1.0,13
14,5,0.9956043956043955,0.9912087912087912,0.9912087912087912,1.0,13
14,5,0.9516483516483516,0.956043956043956,0.9604395604395607,1.0,13
14,5,0.9384615384615385,0.9824175824175824,0.9780219780219781,1.0,13
14,5,0.9516483516483516,0.9472527472527472,0.9912087912087912,1.0,14
14,5,0.9736263736263736,0.9736263736263736,0.9912087912087912,1.0,14
14,5,0.9956043956043955,0.9516483516483516,0.9956043956043955,1.0,14
14,5,1.0,0.9604395604395607,1.0,1.0,14
14,5,0.9912087912087912,0.9120879120879121,0.9824175824175824,1.0,14
14,5,0.9780219780219781,0.9296703296703297,0.9912087912087912,1.0,14
14,5,1.0,0.9736263736263736,1.0,1.0,14
14,5,0.9956043956043955,0.9824175824175824,1.0,1.0,14
14,5,0.9824175824175824,0.9780219780219781,0.9780219780219781,1.0,15
14,5,0.8637362637362638,0.8901098901098902,0.9824175824175824,0.9956043956043955,15
14,5,0.9428571428571428,0.9384615384615385,0.9692307692307693,1.0,15
14,5,0.9912087912087912,0.9428571428571428,0.9736263736263736,1.0,15
14,5,0.8725274725274725,0.8989010989010989,0.9648351648351648,1.0,15
14,5,0.9824175824175824,0.9736263736263736,0.9868131868131869,1.0,15
14,5,0.9956043956043955,0.9956043956043955,1.0,1.0,15
14,5,0.8989010989010989,0.9604395604395607,0.9824175824175824,1.0,15
14,5,0.9516483516483516,0.9164835164835166,0.9692307692307693,1.0,16
14,5,0.956043956043956,0.8989010989010989,0.9648351648351648,1.0,16
14,5,0.9868131868131869,0.9120879120879121,0.9956043956043955,1.0,16
14,5,0.9780219780219781,0.9252747252747253,0.9780219780219781,1.0,16
14,5,0.9912087912087912,0.9824175824175824,0.9912087912087912,1.0,16
14,5,0.9824175824175824,0.9472527472527472,0.9868131868131869,1.0,16
14,5,0.9780219780219781,0.9296703296703297,0.9736263736263736,1.0,16
14,5,0.9736263736263736,0.9736263736263736,0.9736263736263736,1.0,16
14,5,0.9824175824175824,0.9428571428571428,0.9912087912087912,1.0,17
14,5,0.9736263736263736,0.9384615384615385,0.9912087912087912,1.0,17
14,5,0.9956043956043955,0.9912087912087912,0.9956043956043955,1.0,17
14,5,0.9736263736263736,0.9736263736263736,0.9780219780219781,1.0,17
14,5,0.9824175824175824,0.9692307692307693,0.9912087912087912,1.0,17
14,5,0.9736263736263736,0.9692307692307693,0.9912087912087912,1.0,17
14,5,0.9912087912087912,0.9824175824175824,0.9912087912087912,1.0,17
14,5,0.9736263736263736,0.9692307692307693,0.9824175824175824,1.0,17
14,5,1.0,0.9252747252747253,1.0,1.0,18
14,5,0.9780219780219781,0.9736263736263736,0.9868131868131869,1.0,18
14,5,0.9912087912087912,0.9736263736263736,1.0,1.0,18
14,5,0.9956043956043955,0.9824175824175824,0.9956043956043955,1.0,18
14,5,0.9604395604395607,0.956043956043956,0.9868131868131869,1.0,18
14,5,0.9780219780219781,0.956043956043956,0.9780219780219781,1.0,18
14,5,0.9824175824175824,0.9648351648351648,0.9780219780219781,1.0,18
14,5,0.9956043956043955,0.9736263736263736,1.0,1.0,18
14,5,0.9956043956043955,0.9868131868131869,1.0,1.0,19
14,5,0.9912087912087912,0.9780219780219781,0.9956043956043955,1.0,19
14,5,0.9692307692307693,0.9296703296703297,0.9692307692307693,1.0,19
14,5,0.9780219780219781,0.9296703296703297,0.9824175824175824,1.0,19
14,5,0.9824175824175824,0.9780219780219781,0.9956043956043955,1.0,19
14,5,0.9912087912087912,0.9912087912087912,1.0,1.0,19
14,5,0.9868131868131869,0.9736263736263736,0.9912087912087912,1.0,19
14,5,0.9296703296703297,0.7802197802197802,0.9428571428571428,1.0,19
20,3,0.9819548872180449,0.9233082706766916,0.9819548872180449,1.0,0
20,3,0.9894736842105262,0.9548872180451128,0.9894736842105262,1.0,0
20,3,0.993984962406015,0.9774436090225563,0.9909774436090225,1.0,0
20,3,0.9744360902255638,0.9458646616541352,0.9819548872180449,1.0,0
20,3,0.9849624060150375,0.9684210526315788,0.9849624060150375,1.0,0
20,3,0.9804511278195487,0.9729323308270676,0.9924812030075187,1.0,0
20,3,0.993984962406015,0.8902255639097743,0.9924812030075187,1.0,0
20,3,0.9819548872180449,0.9789473684210527,0.9909774436090225,1.0,0
20,3,0.9909774436090225,0.9533834586466164,0.9849624060150375,1.0,1
20,3,0.9894736842105262,0.9789473684210527,0.993984962406015,1.0,1
20,3,0.9894736842105262,0.9533834586466164,0.9894736842105262,1.0,1
20,3,0.9909774436090225,0.9353383458646616,0.9879699248120299,1.0,1
20,3,0.9969924812030074,0.9518796992481202,0.9894736842105262,1.0,1
20,3,0.9744360902255638,0.9488721804511278,0.9744360902255638,1.0,1
20,3,0.9879699248120299,0.9428571428571428,0.9879699248120299,1.0,1
20,3,0.9804511278195487,0.9714285714285714,0.9864661654135337,1.0,1
20,3,0.9744360902255638,0.9067669172932331,0.9714285714285714,1.0,2
20,3,0.9744360902255638,0.8932330827067668,0.9819548872180449,1.0,2
20,3,0.9729323308270676,0.9278195488721804,0.9804511278195487,0.9984962406015038,2
20,3,0.9924812030075187,0.9729323308270676,0.9924812030075187,1.0,2
20,3,0.9909774436090225,0.9714285714285714,0.9879699248120299,1.0,2
20,3,0.9909774436090225,0.9142857142857143,0.9909774436090225,1.0,2
20,3,0.9639097744360902,0.956390977443609,0.9879699248120299,1.0,2
20,3,0.9473684210526315,0.8225563909774435,0.9699248120300751,1.0,2
20,3,0.9639097744360902,0.9684210526315788,0.9864661654135337,0.9954887218045112,3
20,3,0.9639097744360902,0.9383458646616539,0.9789473684210527,0.9984962406015038,3
20,3,0.9789473684210527,0.9699248120300751,0.9789473684210527,0.9909774436090225,3
20,3,0.993984962406015,0.9699248120300751,0.9954887218045112,1.0,3
20,3,0.9593984962406013,0.9684210526315788,0.9879699248120299,1.0,3
20,3,0.9834586466165413,0.9714285714285714,0.9834586466165413,1.0,3
20,3,0.9548872180451128,0.9609022556390976,0.9744360902255638,0.9984962406015038,3
20,3,0.9894736842105262,0.9578947368421054,0.9924812030075187,0.9984962406015038,3
20,3,0.9834586466165413,0.9458646616541352,0.9834586466165413,1.0,4
20,3,0.9909774436090225,0.9834586466165413,0.9924812030075187,1.0,4
20,3,0.9954887218045112,0.9714285714285714,0.9954887218045112,1.0,4
20,3,0.9969924812030074,0.9578947368421054,0.993984962406015,1.0,4
20,3,0.9819548872180449,0.9714285714285714,0.9924812030075187,0.9984962406015038,4
20,3,0.9924812030075187,0.9383458646616539,0.9954887218045112,1.0,4
20,3,0.9894736842105262,0.9248120300751879,0.9879699248120299,1.0,4
20,3,0.9819548872180449,0.9203007518796992,0.9864661654135337,1.0,4
20,3,0.9849624060150375,0.9774436090225563,0.9894736842105262,1.0,5
20,3,0.993984962406015,0.9518796992481202,0.9969924812030074,1.0,5
20,3,0.9924812030075187,0.9729323308270676,0.9909774436090225,0.9984962406015038,5
20,3,0.9729323308270676,0.9338345864661652,0.9849624060150375,1.0,5
20,3,0.9774436090225563,0.9684210526315788,0.9849624060150375,1.0,5
20,3,0.9879699248120299,0.9458646616541352,0.9849624060150375,0.9984962406015038,5
20,3,0.9924812030075187,0.9473684210526315,0.9924812030075187,1.0,5
20,3,0.9924812030075187,0.9353383458646616,0.9954887218045112,1.0,5
20,3,0.9699248120300751,0.900751879699248,0.9684210526315788,0.9984962406015038,6
20,3,0.9879699248120299,0.9473684210526315,0.9879699248120299,1.0,6
20,3,0.9969924812030074,0.9699248120300751,0.9969924812030074,1.0,6
20,3,0.9909774436090225,0.9669172932330825,0.9924812030075187,1.0,6
20,3,0.9954887218045112,0.9849624060150375,0.9969924812030074,1.0,6
20,3,0.9729323308270676,0.9203007518796992,0.9729323308270676,0.9984962406015038,6
20,3,0.9909774436090225,0.9699248120300751,0.9909774436090225,1.0,6
20,3,0.9879699248120299,0.9488721804511278,0.9879699248120299,1.0,6
20,3,0.9789473684210527,0.9759398496240601,0.9894736842105262,1.0,7
20,3,0.9894736842105262,0.9759398496240601,0.9894736842105262,1.0,7
20,3,0.9909774436090225,0.9593984962406013,0.9894736842105262,1.0,7
20,3,0.9774436090225563,0.9533834586466164,0.9759398496240601,1.0,7
20,3,0.9909774436090225,0.9834586466165413,0.9879699248120299,1.0,7
20,3,0.9774436090225563,0.9398496240601503,0.9849624060150375,1.0,7
20,3,0.993984962406015,0.9819548872180449,0.9954887218045112,1.0,7
20,3,0.9669172932330825,0.9654135338345864,0.9759398496240601,1.0,7
20,3,0.9383458646616539,0.9383458646616539,0.9684210526315788,1.0,8
20,3,0.9488721804511278,0.9413533834586465,0.9864661654135337,1.0,8
20,3,0.9699248120300751,0.9548872180451128,0.9819548872180449,1.0,8
20,3,0.9413533834586465,0.9037593984962405,0.9684210526315788,1.0,8
20,3,0.9639097744360902,0.9729323308270676,0.9879699248120299,0.9984962406015038,8
20,3,0.9609022556390976,0.9368421052631578,0.9729323308270676,1.0,8
20,3,0.9609022556390976,0.918796992481203,0.9729323308270676,1.0,8
20,3,0.9263157894736842,0.9142857142857143,0.9518796992481202,0.9984962406015038,8
20,3,0.9789473684210527,0.9473684210526315,0.9924812030075187,1.0,9
20,3,0.9984962406015038,0.9804511278195487,0.9984962406015038,1.0,9
20,3,0.9684210526315788,0.9503759398496241,0.9879699248120299,1.0,9
20,3,0.9909774436090225,0.9804511278195487,0.9909774436090225,1.0,9
20,3,0.9924812030075187,0.9443609022556391,0.9924812030075187,1.0,9
20,3,0.9909774436090225,0.9804511278195487,0.9969924812030074,1.0,9
20,3,0.9804511278195487,0.9338345864661652,0.9804511278195487,1.0,9
20,3,0.9729323308270676,0.9684210526315788,0.9774436090225563,0.9984962406015038,9
20,3,0.9819548872180449,0.9518796992481202,0.9819548872180449,1.0,10
20,3,0.9864661654135337,0.9533834586466164,0.9864661654135337,1.0,10
20,3,0.9548872180451128,0.9203007518796992,0.9624060150375938,0.9984962406015038,10
20,3,0.9909774436090225,0.9789473684210527,0.9909774436090225,1.0,10
20,3,0.9593984962406013,0.9398496240601503,0.9578947368421054,1.0,10
20,3,0.9879699248120299,0.9518796992481202,0.9879699248120299,1.0,10
20,3,0.9654135338345864,0.9443609022556391,0.9654135338345864,1.0,10
20,3,0.9894736842105262,0.9804511278195487,0.9909774436090225,0.9984962406015038,10
20,3,0.9909774436090225,0.9488721804511278,0.9954887218045112,1.0,11
20,3,0.9443609022556391,0.8962406015037594,0.9533834586466164,1.0,11
20,3,0.9789473684210527,0.9533834586466164,0.9789473684210527,1.0,11
20,3,0.9699248120300751,0.9473684210526315,0.9894736842105262,1.0,11
20,3,0.9684210526315788,0.9548872180451128,0.9894736842105262,0.9984962406015038,11
20,3,0.9849624060150375,0.9729323308270676,0.9894736842105262,1.0,11
20,3,0.9669172932330825,0.9624060150375938,0.9834586466165413,1.0,11
20,3,0.9954887218045112,0.9759398496240601,0.9954887218045112,1.0,11
20,3,0.9654135338345864,0.9157894736842105,0.9639097744360902,0.9969924812030074,12
20,3,0.9654135338345864,0.9218045112781955,0.9669172932330825,0.9984962406015038,12
20,3,0.993984962406015,0.9759398496240601,0.9954887218045112,0.9969924812030074,12
20,3,0.9879699248120299,0.9593984962406013,0.9834586466165413,1.0,12
20,3,0.9578947368421054,0.9293233082706768,0.9593984962406013,0.9984962406015038,12
20,3,0.9714285714285714,0.9368421052631578,0.9789473684210527,1.0,12
20,3,0.9699248120300751,0.9278195488721804,0.9669172932330825,1.0,12
20,3,0.9714285714285714,0.9654135338345864,0.9774436090225563,0.9984962406015038,12
20,3,0.9684210526315788,0.900751879699248,0.9684210526315788,0.9984962406015038,13
20,3,0.9894736842105262,0.863157894736842,0.9894736842105262,1.0,13
20,3,0.9533834586466164,0.9082706766917292,0.9533834586466164,0.9984962406015038,13
20,3,0.9924812030075187,0.918796992481203,0.9924812030075187,1.0,13
20,3,0.9774436090225563,0.9218045112781955,0.9774436090225563,0.9984962406015038,13
20,3,0.9308270676691727,0.9278195488721804,0.9308270676691727,0.9984962406015038,13
20,3,0.9804511278195487,0.9203007518796992,0.9804511278195487,1.0,13
20,3,0.9804511278195487,0.8601503759398496,0.9804511278195487,1.0,13
20,3,0.9729323308270676,0.8932330827067668,0.9729323308270676,1.0,14
20,3,0.956390977443609,0.9052631578947368,0.956390977443609,1.0,14
20,3,0.9909774436090225,0.918796992481203,0.9909774436090225,1.0,14
20,3,0.9924812030075187,0.9744360902255638,0.9924812030075187,1.0,14
20,3,0.9714285714285714,0.9278195488721804,0.9699248120300751,1.0,14
20,3,0.9624060150375938,0.9278195488721804,0.9624060150375938,1.0,14
20,3,0.9804511278195487,0.9593984962406013,0.9804511278195487,1.0,14
20,3,0.9714285714285714,0.9263157894736842,0.9684210526315788,1.0,14
20,3,0.9639097744360902,0.9368421052631578,0.9954887218045112,1.0,15
20,3,0.9804511278195487,0.9428571428571428,0.9924812030075187,1.0,15
20,3,0.9654135338345864,0.9398496240601503,0.9954887218045112,1.0,15
20,3,0.9804511278195487,0.9458646616541352,0.9954887218045112,1.0,15
20,3,0.9834586466165413,0.9443609022556391,0.9789473684210527,1.0,15
20,3,0.9969924812030074,0.9609022556390976,0.9984962406015038,1.0,15
20,3,0.9864661654135337,0.9639097744360902,0.9879699248120299,1.0,15
20,3,0.9849624060150375,0.9203007518796992,0.9924812030075187,1.0,15
20,3,0.9849624060150375,0.9368421052631578,0.9849624060150375,0.9984962406015038,16
20,3,0.9894736842105262,0.9503759398496241,0.9879699248120299,1.0,16
20,3,0.9879699248120299,0.9293233082706768,0.9879699248120299,1.0,16
20,3,0.9669172932330825,0.9473684210526315,0.9669172932330825,1.0,16
20,3,0.9759398496240601,0.9533834586466164,0.9924812030075187,1.0,16
20,3,0.9849624060150375,0.956390977443609,0.9849624060150375,0.9969924812030074,16
20,3,0.9804511278195487,0.9503759398496241,0.9819548872180449,1.0,16
20,3,0.9849624060150375,0.9669172932330825,0.9849624060150375,1.0,16
20,3,0.993984962406015,0.9443609022556391,0.9894736842105262,1.0,17
20,3,0.9984962406015038,0.9699248120300751,0.9984962406015038,1.0,17
20,3,0.9984962406015038,0.9609022556390976,0.9984962406015038,1.0,17
20,3,0.993984962406015,0.9548872180451128,0.993984962406015,1.0,17
20,3,0.993984962406015,0.9428571428571428,0.9924812030075187,1.0,17
20,3,0.9909774436090225,0.9488721804511278,0.9909774436090225,1.0,17
20,3,0.9969924812030074,0.9578947368421054,0.9969924812030074,1.0,17
20,3,0.9954887218045112,0.9624060150375938,0.9954887218045112,1.0,17
20,3,0.9864661654135337,0.9744360902255638,0.9864661654135337,1.0,18
20,3,0.9473684210526315,0.875187969924812,0.9473684210526315,1.0,18
20,3,0.9759398496240601,0.9473684210526315,0.9759398496240601,1.0,18
20,3,0.9849624060150375,0.9518796992481202,0.9849624060150375,1.0,18
20,3,0.9729323308270676,0.8345864661654135,0.9729323308270676,1.0,18
20,3,0.9804511278195487,0.9578947368421054,0.9879699248120299,1.0,18
20,3,0.9789473684210527,0.8691729323308269,0.9849624060150375,1.0,18
20,3,0.9924812030075187,0.9203007518796992,0.9924812030075187,1.0,18
20,3,0.9924812030075187,0.9834586466165413,0.993984962406015,1.0,19
20,3,0.9954887218045112,0.9759398496240601,0.9924812030075187,1.0,19
20,3,0.9789473684210527,0.9699248120300751,0.9879699248120299,1.0,19
20,3,0.9759398496240601,0.9879699248120299,0.9969924812030074,1.0,19
20,3,0.9639097744360902,0.9518796992481202,0.9759398496240601,1.0,19
20,3,0.9969924812030074,0.9624060150375938,0.9969924812030074,1.0,19
20,3,0.9819548872180449,0.9804511278195487,0.9879699248120299,1.0,19
20,3,0.993984962406015,0.9669172932330825,0.993984962406015,1.0,19
20,4,0.9849624060150375,0.9624060150375938,0.9849624060150375,1.0,0
20,4,0.9518796992481202,0.8992481203007519,0.9398496240601503,1.0,0
20,4,0.9849624060150375,0.9518796992481202,0.9759398496240601,1.0,0
20,4,0.9774436090225563,0.9488721804511278,0.9864661654135337,1.0,0
20,4,0.9729323308270676,0.9548872180451128,0.9804511278195487,1.0,0
20,4,0.9699248120300751,0.9037593984962405,0.9804511278195487,1.0,0
20,4,0.9714285714285714,0.9157894736842105,0.9804511278195487,1.0,0
20,4,0.9744360902255638,0.9699248120300751,0.9744360902255638,1.0,0
20,4,0.9969924812030074,0.9548872180451128,0.9969924812030074,1.0,1
20,4,0.9924812030075187,0.9774436090225563,0.9924812030075187,1.0,1
20,4,0.9864661654135337,0.9654135338345864,0.9879699248120299,1.0,1
20,4,0.9984962406015038,0.9819548872180449,0.9984962406015038,1.0,1
20,4,0.9924812030075187,0.9684210526315788,0.9834586466165413,1.0,1
20,4,0.9714285714285714,0.9654135338345864,0.9714285714285714,1.0,1
20,4,0.9894736842105262,0.9789473684210527,0.993984962406015,1.0,1
20,4,0.9984962406015038,0.9774436090225563,0.9984962406015038,1.0,1
20,4,0.9338345864661652,0.9082706766917292,0.9669172932330825,0.9984962406015038,2
20,4,0.9909774436090225,0.9924812030075187,0.9954887218045112,1.0,2
20,4,0.9894736842105262,0.9714285714285714,0.9834586466165413,1.0,2
20,4,0.9909774436090225,0.9744360902255638,0.9969924812030074,1.0,2
20,4,0.993984962406015,0.9699248120300751,0.9969924812030074,1.0,2
20,4,0.9759398496240601,0.9413533834586465,0.9924812030075187,1.0,2
20,4,0.9804511278195487,0.9052631578947368,0.9819548872180449,0.9984962406015038,2
20,4,0.9864661654135337,0.9518796992481202,0.9774436090225563,1.0,2
20,4,0.9774436090225563,0.9458646616541352,0.9774436090225563,1.0,3
20,4,0.9804511278195487,0.9609022556390976,0.9804511278195487,1.0,3
20,4,0.9578947368421054,0.9082706766917292,0.9593984962406013,1.0,3
20,4,0.9834586466165413,0.9789473684210527,0.9909774436090225,1.0,3
20,4,0.9819548872180449,0.9578947368421054,0.9924812030075187,1.0,3
20,4,0.9849624060150375,0.9699248120300751,0.9819548872180449,1.0,3
20,4,0.9759398496240601,0.9548872180451128,0.9759398496240601,0.9984962406015038,3
20,4,0.9774436090225563,0.9428571428571428,0.9804511278195487,0.9984962406015038,3
20,4,0.993984962406015,0.9744360902255638,0.9909774436090225,1.0,4
20,4,0.9864661654135337,0.9774436090225563,0.9849624060150375,1.0,4
20,4,0.993984962406015,0.8947368421052632,0.993984962406015,1.0,4
20,4,0.9969924812030074,0.9609022556390976,0.9969924812030074,1.0,4
20,4,0.9984962406015038,0.9729323308270676,0.9984962406015038,1.0,4
20,4,0.9819548872180449,0.9759398496240601,0.9909774436090225,1.0,4
20,4,0.9969924812030074,0.9308270676691727,0.9969924812030074,1.0,4
20,4,0.9834586466165413,0.9578947368421054,0.9834586466165413,1.0,4
20,4,0.9954887218045112,0.9864661654135337,0.9984962406015038,1.0,5
20,4,0.9849624060150375,0.9518796992481202,0.9924812030075187,1.0,5
20,4,0.9639097744360902,0.9398496240601503,0.9834586466165413,1.0,5
20,4,0.9398496240601503,0.9533834586466164,0.9669172932330825,1.0,5
20,4,0.9413533834586465,0.9684210526315788,0.9729323308270676,1.0,5
20,4,0.9909774436090225,0.9624060150375938,0.9894736842105262,1.0,5
20,4,0.9879699248120299,0.9443609022556391,0.9879699248120299,1.0,5
20,4,0.9729323308270676,0.9654135338345864,0.9894736842105262,1.0,5
20,4,0.993984962406015,0.9203007518796992,0.993984962406015,1.0,6
20,4,0.9849624060150375,0.9248120300751879,0.9879699248120299,1.0,6
20,4,0.9488721804511278,0.9037593984962405,0.9533834586466164,1.0,6
20,4,0.8962406015037594,0.8541353383458646,0.9067669172932331,0.9984962406015038,6
20,4,0.9834586466165413,0.9654135338345864,0.9849624060150375,1.0,6
20,4,0.9804511278195487,0.9398496240601503,0.9774436090225563,1.0,6
20,4,0.9714285714285714,0.882706766917293,0.9669172932330825,1.0,6
20,4,0.9022556390977443,0.8180451127819548,0.9022556390977443,1.0,6
20,4,0.9954887218045112,0.9819548872180449,0.993984962406015,1.0,7
20,4,0.9969924812030074,0.9804511278195487,0.9969924812030074,1.0,7
20,4,0.9849624060150375,0.9308270676691727,0.9804511278195487,1.0,7
20,4,0.9398496240601503,0.9097744360902256,0.9774436090225563,1.0,7
20,4,0.9849624060150375,0.9368421052631578,0.9879699248120299,1.0,7
20,4,0.9849624060150375,0.9578947368421054,0.9894736842105262,1.0,7
20,4,0.9864661654135337,0.9624060150375938,0.9864661654135337,1.0,7
20,4,0.9819548872180449,0.9609022556390976,0.9849624060150375,1.0,7
20,4,0.9909774436090225,0.9849624060150375,0.9909774436090225,1.0,8
20,4,0.993984962406015,0.9654135338345864,0.993984962406015,1.0,8
20,4,0.9954887218045112,0.9639097744360902,0.9954887218045112,1.0,8
20,4,0.9774436090225563,0.9428571428571428,0.9759398496240601,1.0,8
20,4,0.9774436090225563,0.9819548872180449,0.9909774436090225,1.0,8
20,4,0.9669172932330825,0.9398496240601503,0.9759398496240601,1.0,8
20,4,0.9879699248120299,0.9834586466165413,0.9879699248120299,0.9984962406015038,8
20,4,0.9804511278195487,0.9548872180451128,0.9804511278195487,1.0,8
20,4,0.9879699248120299,0.9684210526315788,0.9894736842105262,1.0,9
20,4,0.9789473684210527,0.863157894736842,0.9804511278195487,1.0,9
20,4,0.9729323308270676,0.875187969924812,0.9819548872180449,1.0,9
20,4,0.9639097744360902,0.9278195488721804,0.9864661654135337,1.0,9
20,4,0.9609022556390976,0.9082706766917292,0.9804511278195487,1.0,9
20,4,0.9533834586466164,0.882706766917293,0.9593984962406013,1.0,9
20,4,0.9774436090225563,0.9488721804511278,0.9909774436090225,1.0,9
20,4,0.9759398496240601,0.9338345864661652,0.9744360902255638,1.0,9
20,4,0.9714285714285714,0.9112781954887217,0.9804511278195487,1.0,10
20,4,0.9894736842105262,0.9639097744360902,0.9924812030075187,1.0,10
20,4,0.9894736842105262,0.9488721804511278,0.9894736842105262,1.0,10
20,4,0.9669172932330825,0.9398496240601503,0.9654135338345864,1.0,10
20,4,0.9714285714285714,0.9428571428571428,0.9714285714285714,1.0,10
20,4,0.9699248120300751,0.9308270676691727,0.9849624060150375,1.0,10
20,4,0.9744360902255638,0.9082706766917292,0.9759398496240601,1.0,10
20,4,0.9744360902255638,0.9142857142857143,0.9729323308270676,1.0,10
20,4,0.9864661654135337,0.9458646616541352,0.9864661654135337,1.0,11
20,4,0.9789473684210527,0.9578947368421054,0.9909774436090225,1.0,11
