n_features,n_classes,frac_extreme,standard_fidelity,standard_extreme,standard_moderate,pairkernel_fidelity,pairkernel_extreme,pairkernel_moderate,standard_direction_variance,pairkernel_direction_variance,seed
8,4,0.3860266510630245,0.8557131171595156,0.9510867393373855,0.7957483645642811,0.8475833535120347,0.9569959646240017,0.7787917945221521,0.022874674104102523,0.015900165651013588,17
8,4,0.35881891165522084,0.7777339345796559,0.9056179704280305,0.7061672408712534,0.7723686042411028,0.8905904674575309,0.70620907292573,0.037163714673344034,0.02341469727410505,17
8,4,0.40018356744046607,0.7465718261928196,0.8505711290256948,0.677185911169809,0.7714286666404057,0.8707314540935487,0.7051761574015283,0.05538841827122163,0.05508938831528667,18
8,4,0.21079902186697014,0.8151512164900626,0.9356931731573945,0.7829539343484265,0.813625456613016,0.9356931731573945,0.7810206373565045,0.025645923715724064,0.031183709132145583,18
8,4,0.22980310909150573,0.8443146207731772,0.956457159744269,0.8108547296451124,0.8597602657150585,0.957563902642047,0.8305786627878285,0.020257675630652387,0.019684857863869483,18
8,4,0.40772911651350374,0.7374495745010247,0.8809549719073593,0.6386580746471606,0.7401464203808685,0.8787199249496008,0.6447501174976501,0.01975919425224664,0.01257823852629773,18
8,4,0.2625673198996979,0.7220980974321132,0.8339414206438016,0.6822756127269679,0.725556056925593,0.841660818237793,0.6842162616764973,0.04276127082109327,0.04004644616197746,18
8,4,0.45345401857114237,0.7660540437009817,0.8217824573476821,0.7198177269493224,0.7868656404119362,0.8137596532138155,0.7645524250651992,0.0680589667737259,0.03553665634850858,18
8,4,0.33073899827376824,0.8384376088036586,0.9309750912950455,0.7927069384328524,0.8384294214114896,0.9309750912950455,0.7926947049512248,0.010345017350312465,0.00887916244495946,18
8,4,0.25400772815283434,0.7494592337022916,0.7853840655953319,0.7372269555972806,0.7801860955503559,0.8091807350040762,0.770313523441782,0.0459026411890559,0.03041517856716099,18
8,4,0.3513661465198709,0.8407570377128964,0.9735733043387917,0.768810222804744,0.8301062027905793,0.960136319633504,0.7596686503231972,0.0099741641340285,0.0057571441911903765,19
8,4,0.34266198775749335,0.7613747738692191,0.9145711361244129,0.6815154487885099,0.7692553276725634,0.9145711361244129,0.6935040355681789,0.01471775400431618,0.01417182767956599,19
8,4,0.4749360714822541,0.799556719440624,0.8829400380187103,0.724134006887459,0.8105825690323956,0.9008382517214306,0.7289435970194278,0.01797882175022851,0.013915049546613076,19
8,4,0.4423169346947011,0.8597135409262406,0.9584570136173899,0.7813968179001454,0.8682915728601605,0.9634048922214056,0.7928540448343221,0.013538345884050859,0.011654989439339585,19
8,4,0.40636814963062484,0.8296773458800355,0.95291598450433,0.7453148617754672,0.8502164110830555,0.9698531780138077,0.7683195728740048,0.009547529416635225,0.008386471101408156,19
8,4,0.4133099498105791,0.8292137962933777,0.946296898622546,0.7467313830809643,0.8422084130849706,0.9586542493344055,0.7601749394980812,0.01616529515296282,0.009129382924143236,19
8,4,0.35973083599909944,0.8258767817518814,0.9691045793097353,0.7454052265830554,0.8423843832319623,0.9691045793097353,0.771187510672654,0.010207526064614194,0.01334979707124201,19
8,4,0.23084063933156218,0.803142623539717,0.8757257960384394,0.7813589116054863,0.8110429318147598,0.8904932881669779,0.7871982359125639,0.03591351140821722,0.030267499014820738,19
8,5,0.2319802625462958,0.8157305726393397,1.0,0.7600720158942949,0.8298819422023475,1.0,0.7784978048068627,0.007467465576634131,0.007614188229881921,0
8,5,0.3950779785313409,0.8055360761934774,0.9180281011510075,0.7320669012521898,0.8145380973091303,0.9459028120389292,0.728743062405637,0.020549544490120888,0.015478356513484191,0
8,5,0.3607291512223175,0.7269262636005405,0.7746100800323094,0.7000191354851856,0.7438013479187812,0.8123716322086318,0.7051083580878729,0.05810737130331669,0.02876582729894799,0
8,5,0.44493221613092376,0.798872955318321,0.9479370615927291,0.6793858853105044,0.8140925148604725,0.940986597106271,0.7123765319331695,0.013690428402805235,0.011556960061503353,0
8,5,0.39200467047453397,0.8035901087504845,0.9050572526223555,0.7381692208490442,0.8195523365474754,0.9126802785366946,0.7595081446949679,0.025620234838095512,0.026161290647674404,0
8,5,0.06087838660603926,0.7593603666290473,1.0,0.7437609464643377,0.7741133757507025,1.0,0.7594703167005716,0.020183934039137447,0.023686313507270018,0
8,5,0.24910658174704128,0.7570004382520614,0.9243309773928728,0.701489046603114,0.7724469810510696,0.9243309773928728,0.7220599324619169,0.026186503066155782,0.028532120721057538,0
8,5,0.4480538296876958,0.8635575261844419,0.8967078164701241,0.8366470857888608,0.8787736261305832,0.9285064267659735,0.838401986676734,0.013151070606723152,0.01182162801475204,0
8,5,0.408332110342408,0.8069081223741355,0.9128307480581526,0.7338069620194745,0.8195756866281716,0.9198912732315405,0.7503441533744479,0.023331420334302036,0.01787635894822162,1
8,5,0.5844375009975901,0.8437234100755642,0.9257778254431149,0.7283239753855936,0.8552758444864247,0.9257778254431149,0.756123486743315,0.014430652023111942,0.011693235744878034,1
8,5,0.3670171028831102,0.8777769543940281,0.9591959709247316,0.8305684568140809,0.8789993872773246,0.9591959709247316,0.8324996825847364,0.019298516358838797,0.01601863744421312,1
8,5,0.5344352956305053,0.8624454725612855,0.9289303785720212,0.7861255108774761,0.870736145283584,0.9346603428156449,0.7973556955086026,0.02583142206892338,0.017291091922267007,1
8,5,0.4798474711607312,0.8562962244630963,0.9397412003513625,0.7793171492091417,0.8687356018593396,0.9464504581362452,0.7970426364530021,0.019211391896605395,0.01472428812940112,1
8,5,0.4062508916217596,0.8269422520576587,0.9725695949007879,0.7273021228520397,0.8319386115837727,0.9769932964760194,0.7326903024244619,0.027889928339182007,0.026549708213670253,1
8,5,0.24186112186139416,0.8020654619936035,0.9348108422935997,0.7597170908348765,0.8109222116855942,0.9487319601489779,0.7669582080869065,0.016360816441123093,0.020265791335803904,1
8,5,0.5268233423732249,0.8945586915853676,0.9676211092096911,0.8132127789451142,0.8964066930716756,0.9676211092096911,0.8171183001844267,0.007267777973379673,0.004242364457210912,1
8,5,0.1913169832523218,0.6792894682864461,0.9388529152325006,0.6178823475681094,0.6730173049646514,0.9388529152325006,0.6101263255027274,0.03568501641099357,0.036383228769527334,2
8,5,0.5325107825253221,0.8296901501480785,0.9047370996496686,0.7442051628769125,0.8424541993830976,0.9272574986450305,0.7458558831809766,0.014070701853961868,0.015708740789187277,2
8,5,0.4711868093146868,0.8708473097632164,0.9400718898071586,0.80916634270038,0.876505577003795,0.9421899213209276,0.817979055415693,0.016464850055258575,0.006942251894428413,2
8,5,0.276244313061399,0.7223270477314371,0.9289525822559754,0.6434618590002599,0.7111518366300714,0.9289525822559754,0.6280212741412512,0.03735077137911387,0.0391364199859937,2
8,5,0.49545021339993506,0.8703345742650733,0.9759906206498041,0.7665840384040761,0.8981380015337804,0.9748753559424087,0.8227846080189438,0.026766484535544813,0.01983412757292735,2
8,5,0.42254590989782936,0.8429125453802466,0.9420601245761013,0.7703623551857899,0.8362008165677446,0.9374413884247501,0.7621191011774768,0.019393467401936194,0.011419435343731231,2
8,5,0.3770398359640307,0.8574840615445041,0.9383701350840438,0.8085286488877138,0.8760858873217093,0.9423319364799227,0.8359911895386972,0.023046386563085136,0.01390245787208404,2
8,5,0.250361892623253,0.7684412921438322,0.8539148479767664,0.7398950896535977,0.7852575894968117,0.8694307589393849,0.7571456861632351,0.01685634182924583,0.01800600369969709,2
8,5,0.4799283011906577,0.7127565872923485,0.777716544287584,0.6528107723642984,0.7414006967685292,0.7761866758236883,0.7092997847761683,0.0470332175851904,0.026557620875015592,3
8,5,0.20879672240678437,0.7828323634246807,0.9531097332235301,0.7378965577715512,0.7987841513996007,0.9531097332235301,0.7580579858478405,0.026259352615546155,0.027679210642458738,3
8,5,0.47044383202333817,0.8271414611055051,0.9123746192276215,0.7514225554498035,0.8246482680202115,0.8997990199488474,0.7578863079965471,0.01184973365558722,0.008159310590565134,3
8,5,0.5938961887315024,0.8200585198407978,0.8716277235679223,0.7446424496153241,0.8366388632688622,0.8695960638630371,0.7884414435918543,0.021139025975450122,0.010937750490601325,3
8,5,0.20511861075710025,0.7997989884765102,0.9304368894263406,0.7660879655268151,0.8103373620613407,0.9162930684299597,0.7829955629121381,0.024598660518252345,0.023142772407538672,3
8,5,0.4140977900678811,0.7844324975418073,0.900629372870207,0.7023080944065843,0.7776182235065048,0.8931095023277461,0.6959925144354803,0.03396144230005625,0.02490071651084579,3
8,5,0.41003621526482625,0.7411434215925189,0.7766512655565666,0.716464784822013,0.7457130600250417,0.7766512655565666,0.7242104101481067,0.0545602805203689,0.05311425581043138,3
8,5,0.3985379113710256,0.8007534200610915,0.9612824699628326,0.6943844344313408,0.7978591982856019,0.9717080817053687,0.6826642887440311,0.012331962670580083,0.010094936301922531,3
8,5,0.2773578933802801,0.8605907404975552,0.9642348878858398,0.8208109904421973,0.8589817411279784,0.9572034497574926,0.8212831819931872,0.017834195513532013,0.014527189824449845,4
8,5,0.48816313875803546,0.8804038277435103,0.971204703323617,0.7938027175428748,0.889571241251314,0.9757286689569075,0.807398807960703,0.007742162853419559,0.0049222143482293085,4
8,5,0.48018719368460194,0.8098852578855577,0.9085220044976169,0.7187676440553867,0.8036570337521614,0.906207067998808,0.7089244443298093,0.025583617960875042,0.02074679521301414,4
8,5,0.7000426155900727,0.8154334717240304,0.8384668887191691,0.7616779240452387,0.830894124987231,0.8450553286148277,0.7978446101474219,0.01869223677748679,0.014346834259937713,4
8,5,0.3375426756094071,0.8417002194071274,0.9156912257430654,0.8039994931412654,0.8480383404530563,0.9211367493826091,0.8107924204150074,0.019606484050510332,0.015159273628395906,4
8,5,0.2689591750437236,0.8219318996103897,0.9405109886432402,0.778305151452215,0.8447280700975098,0.9567189004378862,0.8035252257247474,0.011180719811179036,0.010848859759566804,4
8,5,0.3189570503959109,0.8325914959399058,0.9411052385818921,0.78177058471745,0.8612818402916541,0.9411052385818921,0.8238976552178154,0.009971484646621037,0.008503542595950802,4
8,5,0.31425055742691355,0.8113135776609465,0.9490798247036276,0.7481810145992386,0.8242907239448405,0.9490798247036276,0.7671050493533915,0.011841869309586073,0.011305584588152595,4
8,5,0.5287703319885743,0.8182807834169737,0.9149369259792295,0.7098222035337144,0.8482408228121785,0.9423557750235528,0.7426337316120322,0.015522029829948276,0.00850293736001544,5
8,5,0.22443969016551968,0.806869838915032,0.9275121286690504,0.771957121245107,0.8033006052416741,0.9092008149706238,0.7726541036625751,0.018965866472326114,0.020101840796262503,5
8,5,0.3616929709274531,0.7827526641890071,0.8239665014546729,0.7593990826600702,0.7791227977066946,0.813930734176683,0.7593990826600702,0.017652813799863776,0.017541961439044046,5
8,5,0.4916059937130614,0.8013350454085396,0.8601730314676546,0.7444399871525987,0.8176655320034398,0.8923339923845869,0.7454627479210869,0.025437960904937856,0.02368793028625271,5
8,5,0.42548423604797775,0.7958912313657187,0.9545124844766026,0.6784169218070107,0.7984667738204252,0.9545124844766026,0.6828999014157682,0.010623825307852323,0.005900221552821715,5
8,5,0.1831933508653561,0.7586884458004489,0.8880637385248625,0.7296721621812091,0.7784274386173917,0.9113772118586205,0.7486094707021536,0.023365483032297817,0.01953549249305074,5
8,5,0.20775290726261492,0.7330235927809129,0.8026208586245531,0.7147729302677995,0.7344284437197456,0.7888970470083676,0.7201450076661704,0.026814587293279575,0.02332304321488582,5
8,5,0.6308737369396631,0.8352831872375528,0.8741829313104938,0.7687996303488324,0.8568502984722666,0.9045166476205639,0.7753837358816186,0.03353774049083132,0.011225631426319481,5
8,5,0.5151377853578201,0.8418944405576343,0.8910785816976889,0.7896391631272985,0.8820599689152623,0.9338987475149749,0.8269842942244273,0.02025453523287868,0.013837961406541586,6
8,5,0.5486642323830071,0.8065682093830082,0.8692733176041494,0.7303410354315715,0.8096975922334806,0.8719524299837123,0.7340177874914257,0.018984515894725443,0.011710504725851764,6
8,5,0.5320092528860906,0.8330034943064322,0.8967564879125414,0.7605294492386508,0.8399707386499643,0.9106679751110504,0.7596025173064361,0.03886547990629856,0.02877012149071566,6
8,5,0.5933945412180861,0.8168098921677124,0.8746630621979584,0.7323797534505567,0.8174937168904102,0.8726134719149057,0.7370526872918458,0.023588175404940206,0.010418265273163717,6
8,5,0.586468967623579,0.6762689922134426,0.6992561179107764,0.6436686918227394,0.7009309084642233,0.7311919786750167,0.6580147130248584,0.0895202850414098,0.050987381872245996,6
8,5,0.41644712089617436,0.6821066313831696,0.7003590551519994,0.6690809577894086,0.6823943926308218,0.6641809220731985,0.6953922676252832,0.06076390524900127,0.07607601363963894,6
8,5,0.24636145221478817,0.8207817149905099,0.9430485362150443,0.7808131760628182,0.8252638903662226,0.9430485362150443,0.7867605567917964,0.012872897566822162,0.015450267176083459,6
8,5,0.5946028245910372,0.8652079927900908,0.9403612490593204,0.7549794535561438,0.8875976024079708,0.939965000908251,0.8107894622591415,0.022457431744498796,0.006994017615841895,6
8,5,0.3388611561103603,0.8063212250425986,0.9151463575625334,0.7505438182839603,0.8216172527415643,0.9215762788430006,0.7703840942886139,0.02493359148183235,0.013473828832417498,7
8,5,0.1668137261339241,0.8282041975848213,0.9843841969563984,0.796935118316535,0.8408060356178462,1.0,0.808933524980583,0.015081523358641104,0.016411514207101706,7
8,5,0.08640211063691938,0.7636955130522965,0.9673196827108057,0.744438071414104,0.7726022608181105,0.9673196827108057,0.7541871611060946,0.024311210053869332,0.01887315805502065,7
8,5,0.05221792695803759,0.7858642929266877,1.0,0.7740665146935823,0.7879062702289419,1.0,0.7762209944630722,0.0259102114453397,0.02346849260704311,7
8,5,0.15433173609675607,0.7449686092354545,0.8355232743827249,0.7284426743264937,0.7507705732105611,0.8355232743827249,0.7353034780514996,0.044795026997150475,0.04341184620735561,7
8,5,0.1884275977391794,0.8669778445393167,0.9700307735025882,0.8430514323172622,0.8735991064905645,0.9700307735025882,0.8512099920869174,0.012125261125834992,0.010341074947858683,7
8,5,0.3936041799000284,0.8240012894564099,0.9099316454948254,0.7682249364607021,0.8332552799822491,0.9099316454948254,0.7834855801180305,0.016907188187113904,0.012009928128623396,7
8,5,0.18289573555666988,0.7585854811376314,0.9472592947641744,0.7163538622058446,0.743774357026265,0.9637028064226948,0.6945468872007327,0.02405770576438007,0.021055062660792934,7
8,5,0.24722768541070447,0.7170608302372735,0.8483995108571786,0.6739261965834437,0.7293648360696309,0.877448990212737,0.6807306050209285,0.025009886341261642,0.02149186814448588,8
8,5,0.6119822081954692,0.8732333739845141,0.9309560427621746,0.7821930994208057,0.8924830689404541,0.9364169352205056,0.8231905131130781,0.011464728452362991,0.010410035694884983,8
8,5,0.1500965384057212,0.8478361343812187,0.9288502361151079,0.8335287020882668,0.8535251597560485,0.9288502361151079,0.8402224333552957,0.007752735302108004,0.008437666129817296,8
8,5,0.3781072370099505,0.7118631783623914,0.7902203386972513,0.6642224737950776,0.7237770201375499,0.7799334158762186,0.689634253254242,0.04097594650234265,0.036252777270436354,8
8,5,0.5705480412644681,0.8577856822953397,0.9406725806169528,0.7476663627255196,0.849490686895328,0.9252829959910595,0.7487968779188715,0.016904288117992355,0.013007457296974315,8
8,5,0.23598090259983093,0.6890399820555624,0.807035284886993,0.6525950317140694,0.7163171509933861,0.8226625247625021,0.6834704886851424,0.07292819828514413,0.045015370493558256,8
8,5,0.4110657550639355,0.7928816080327147,0.9188726215474162,0.704942094331463,0.8079632476094327,0.929469012761853,0.7231543584567509,0.014788134767945944,0.015152517901157547,8
8,5,0.5343385700201759,0.6533686200434051,0.7897588913981242,0.4968631036567422,0.6635217500434205,0.8004952924232832,0.5063469400768211,0.11313786981117252,0.1460786087199979,8
8,5,0.17454758244769594,0.8143387731003701,1.0,0.7750794316525631,0.8182423759387876,1.0,0.7798084781189758,0.022605079675661294,0.022915109509954415,9
8,5,0.06202636042539522,0.8148526220189826,0.9384036779634548,0.8066824325769579,0.8329828128927727,0.9384036779634548,0.8260115374780431,0.01515032218393106,0.013569021823666861,9
8,5,0.278487211811872,0.8262985297399407,0.9186649275565302,0.790647241205411,0.8097447576870489,0.9273129582508728,0.7643661574615723,0.018069104844467145,0.01738517271263873,9
8,5,0.4351201682174066,0.8401982647260368,0.9518547313497947,0.7541906259215602,0.8398885097818917,0.9518547313497947,0.7536422704542254,0.013917335861126302,0.00988140388686791,9
8,5,0.5106729097737663,0.8512005629144368,0.9314056974547857,0.767496655543235,0.8655515376064382,0.9368614018218988,0.7911309371903751,0.014678524330825924,0.015761181729274088,9
8,5,0.5981408672904928,0.8609870959884685,0.9351936428767569,0.7505355354749021,0.8530587499141034,0.934050723873925,0.7325075278446629,0.02060774261908857,0.011614579570032008,9
8,5,0.5491623744189568,0.8288566031499172,0.9289913293934173,0.7068831455113693,0.8343106084839573,0.922476411217947,0.7269164185923074,0.018243834704940672,0.018028143849437406,9
8,5,0.5080494245001663,0.7924574057644926,0.9159217637220541,0.6649527353148433,0.8337035512629283,0.9377095172979465,0.7262940393724547,0.016641059487633784,0.01749424431331665,9
8,5,0.24084882362817067,0.7277250232634863,0.9020888934408912,0.6724062220515999,0.7376447836800711,0.92159953367272,0.6792831733506378,0.10552057957327515,0.09450669142753555,10
8,5,0.5036938240194352,0.8181126974804718,0.9100494685678426,0.7248074233611129,0.8288192793704908,0.9100494685678426,0.7463799574301597,0.031796092858128504,0.013996070997907603,10
8,5,0.4594079235504895,0.8319691369827467,0.9079065216846145,0.7674357526703738,0.8656174195404656,0.9432292505427744,0.7996610511861609,0.008984612092223159,0.009466852564780331,10
8,5,0.6275040402532378,0.825242517697261,0.9117601460821778,0.6794955372425683,0.8568394762232215,0.9385343083607878,0.7192169439708341,0.011095342696992617,0.006464837989335204,10
8,5,0.8058424302993187,0.7937895943655293,0.8524359869074949,0.550380328545184,0.8146219364422842,0.8674196431382167,0.595487383286968,0.02010435704246037,0.00836761768020953,10
8,5,0.1735608095992634,0.8332554047018033,0.966868634475409,0.8051952393538426,0.8478220379646464,0.966868634475409,0.8228210168242694,0.014617559353331023,0.011540880152612443,10
8,5,0.7082862196264406,0.7715845761948149,0.7831933829230681,0.743398188080414,0.7641483711974074,0.7853460127398861,0.7126801225123708,0.07117780235744411,0.03400995024619888,10
8,5,0.6307026295954052,0.8302665979979058,0.8772363056623869,0.7500496224400774,0.8398680443120956,0.8819530614551049,0.7679933625357717,0.024939411819869042,0.012190614843900213,10
8,5,0.5694723019824133,0.8475944572810292,0.9347910028406763,0.7322568895625912,0.8854895213517996,0.9433261531367271,0.8089872196575504,0.022692883265269317,0.01521279115093914,11
8,5,0.44506240928751534,0.8247171237939379,0.9372049101168288,0.7345014202010214,0.8415663835280706,0.9328633316271104,0.7683458261868618,0.009487190607424343,0.008497970912899186,11
8,5,0.42125740285563984,0.7794149007358452,0.9028598498871573,0.6895613130930525,0.8020182317564617,0.9117330175086658,0.7221586086202234,0.02228260172864613,0.020096018364350245,11
8,5,0.2853867473624743,0.8047578793102844,0.9164791571190521,0.7601410575995963,0.8004345465983784,0.9164791571190521,0.7540911660030587,0.021311134889648663,0.01807835922994737,11
8,5,0.37618190123746786,0.8639759652987117,0.9945752302050522,0.785220507786113,0.8791486975678587,0.995572858679982,0.8089412727367822,0.01803049354183826,0.01477304778161306,11
8,5,0.2157214399964322,0.7639428816694954,0.8569784520945436,0.7383527811025621,0.7697842025889319,0.8707741702141929,0.7420061880513225,0.027147464099783386,0.027457274634183952,11
8,5,0.21722267315898955,0.6725935220508884,0.7418166710526698,0.6533839244360304,0.6707229555811292,0.7431426109493848,0.6506263194255696,0.08277468148652295,0.08660240476620756,11
8,5,0.09018924874273072,0.7808825849905496,0.9445870084434888,0.764654617859276,0.7785798253895017,0.9445870084434888,0.7621235864355808,0.02177792249168015,0.015044652357628105,11
8,5,0.2854956865935878,0.8126295754459824,0.9716374953490154,0.7490945142647448,0.8338127695125852,0.9716374953490154,0.7787419127046665,0.022611821633201384,0.014740194351044397,12
8,5,0.21838851271005996,0.8699146673426309,0.9811280706563205,0.8388407512883607,0.8959022125105881,0.9917308197257274,0.8691269317667576,0.01653753525802875,0.009857731877448903,12
8,5,0.5219154720049465,0.8522215217875763,0.923869898363262,0.7740043988957138,0.8651135424656592,0.9345197702691966,0.7893441292698804,0.028915186443188953,0.015685289831899606,12
8,5,0.7017379166105726,0.8815282889526441,0.9322451990711249,0.762203772611088,0.8932689021764239,0.9445891292732871,0.7725249281731533,0.028462579648286707,0.013694188651507703,12
8,5,0.24829177204920705,0.8548107408410219,0.9538827113684029,0.8220869336403105,0.8494153978268059,0.9469189493602258,0.8172096447285322,0.011542152980645768,0.008419890670471306,12
8,5,0.2667197458990493,0.8106950310410092,0.9089282879847232,0.7749641502702086,0.8237232586129565,0.9181375594586431,0.7893814661127986,0.027810511558694552,0.0157966117086792,12
8,5,0.5109012552173559,0.7870463372887411,0.9414007320946358,0.6258113006098138,0.8069160996608574,0.9414189208604757,0.6664175583863365,0.018641859806062464,0.01179397359360597,12
8,5,0.2586622356717386,0.7894421535385091,0.8904518324206823,0.7541985835743891,0.8005750991496885,0.8904518324206823,0.7692159564196362,0.016465920649446034,0.010436588787038462,12
8,5,0.6294788406787599,0.868070140922588,0.9304618163663353,0.7620728488967237,0.8854376587319388,0.9417272504582221,0.7898072040311827,0.011522419361793736,0.011578597233483515,13
8,5,0.17515432762563526,0.9017765668678928,0.9867645548094348,0.8837295377293315,0.9083077827565254,0.9867645548094348,0.891647644239889,0.014118242438294846,0.01001999641584981,13
8,5,0.24954050609087322,0.9010648635669813,0.9905304805968663,0.8713160289762193,0.9148400746571206,0.9905304805968663,0.8896717313185061,0.018474444670844054,0.012967548890604736,13
8,5,0.5818501696285808,0.8315374808278276,0.8855615191966172,0.7563637186838131,0.8293761409943706,0.8752895687470672,0.7654881903466163,0.017339052497332152,0.013967012753332314,13
8,5,0.44075708231814037,0.8793397425608049,0.9572527724378029,0.817934012354156,0.9092310493383245,0.9761190140565958,0.8565145226925727,0.028453027457201394,0.02411620200548048,13
8,5,0.5198982846819988,0.799112809463156,0.8588321725122039,0.7344431917115581,0.7957151513332181,0.8630699931377511,0.7227771350713733,0.02405792775944785,0.02408078369334831,13
8,5,0.43451699047164405,0.7632986872472628,0.8017053498971586,0.733787018129898,0.7840592254035309,0.8017053498971586,0.7704999481498179,0.08429377633582258,0.07883178727923469,13
8,5,0.6700477452101392,0.8175142399385108,0.8848460209332368,0.6807807962915436,0.8716754946136591,0.9191635719391262,0.7752394840261302,0.014483550591942652,0.011388893111968924,13
8,5,0.37382553747913627,0.8082573022184144,0.9395824081813163,0.7298563432852633,0.8355808642480292,0.9355517389507824,0.7758983505000804,0.027206475384723015,0.018526415352860617,14
8,5,0.07541966485122573,0.8088773320833482,0.9394035590514854,0.7982300752490915,0.803566254512787,0.8786321381481974,0.7974429966731823,0.04919151764903454,0.0512079589591739,14
8,5,0.3029349810812731,0.8445880849030561,0.9554115413259283,0.7964257173137304,0.8577506708719271,0.965612554910956,0.8108753623799896,0.017322084307267536,0.016702650519294933,14
8,5,0.5982984570477253,0.85090149885569,0.8684356220471402,0.8247859933636547,0.866287408969211,0.8941517340181486,0.8247859933636547,0.01437958580661718,0.006644620327127169,14
8,5,0.31842905508625297,0.8685905204451848,0.9693568076346384,0.8215126427073826,0.8766485018775685,0.9628544980799055,0.8363731730679557,0.03727526248510478,0.023863141460089252,14
8,5,0.2986369005947303,0.8478421605722888,0.9536082537763867,0.8028074869641837,0.8581737123995274,0.9536082537763867,0.8175381618970387,0.01054095592957522,0.01164858292895424,14
8,5,0.035472902782922505,0.7617117808354651,1.0,0.752948134010894,0.7606287224981935,1.0,0.751825243487241,0.031802425314671146,0.03702985331037104,14
8,5,0.19193169114746275,0.8301217074711392,1.0,0.7897723612375184,0.8252455565341701,1.0,0.7837380311152377,0.012256844042617232,0.010681818165391169,14
8,5,0.08620212117728833,0.8082624643247235,1.0,0.7901751140828859,0.8123649697348684,1.0,0.7946646248436576,0.020044090689194563,0.016011494699255998,15
8,5,0.4146233806516626,0.7864423660009069,0.9141945088819966,0.6959552785155568,0.798041730870714,0.929798477761273,0.7047181746954698,0.02248145618026918,0.014119146679189561,15
8,5,0.3758162990009853,0.8306107443464466,0.9787043520149525,0.741444700038331,0.8374905238744874,0.9730279310715095,0.7558844731758733,0.01277883747083634,0.011513452724720343,15
8,5,0.528619768794031,0.8435958343558931,0.9268401021523104,0.7502432440629353,0.8308114943040232,0.9301427737033828,0.7194184521822347,0.018289105529199497,0.008229439972678465,15
8,5,0.1674942778970124,0.8181076356023177,0.9820078401502615,0.785132070775468,0.8247165384019731,0.9820078401502615,0.7930706381921107,0.014517916716763052,0.008996400804615516,15
8,5,0.38490840601070225,0.7939382672515604,0.9539711775694867,0.6937938123091334,0.8033903565488592,0.9556491353004795,0.7081107520100884,0.013800470696372658,0.012173874316101426,15
8,5,0.5846732062883361,0.7464505381921493,0.8713809902417252,0.5705806230583172,0.7584983708927712,0.8815431117932145,0.5852830516106637,0.040552262315978,0.025214878523482885,15
8,5,0.2046363936918888,0.8472457423670879,0.9733202577716072,0.8148084596397727,0.8558673967170607,0.959054180748898,0.8293188204514791,0.008706380381340209,0.008622128670043437,15
8,5,0.5172879708549788,0.8874992275367379,0.9436837634293884,0.8272902772505489,0.8980768079564928,0.9536812255762578,0.8384895289486609,0.02064679389088373,0.0209209066215248,16
8,5,0.3277933093635259,0.8055834259872728,0.9554323100747499,0.7325114641879086,0.8283169538014407,0.9554323100747499,0.7663307167047836,0.037611568985095795,0.029519250502532977,16
8,5,0.5938677696247938,0.8250476212388861,0.8901693535518799,0.7298232213258532,0.841737215138258,0.8967617703190321,0.7612774352542195,0.027236377289220015,0.014248426771109244,16
8,5,0.2061589304716436,0.8085709995313145,0.904171531414867,0.7837437335177997,0.8273906311816375,0.8967392084973478,0.8093809450140633,0.04212958368648313,0.03845008279733531,16
8,5,0.24726419369159788,0.6952578190261793,0.8064530691739679,0.6587315854662689,0.6997815318173448,0.8410686521320008,0.6533704994327663,0.05114416864489192,0.03608292340626645,16
8,5,0.507225811273266,0.8396368245728114,0.8939150256182925,0.7837668029897308,0.8381175362517685,0.8946972809379694,0.7798784734992193,0.026446953658916313,0.022102194035366417,16
8,5,0.29209812740968316,0.8046901262964148,0.8671291178062827,0.7789262270844451,0.80466605943585,0.8516317268628693,0.7852868431360259,0.05645859743568048,0.05408135169474867,16
8,5,0.685919766876776,0.7940090003300103,0.8367034265992384,0.7007686501738857,0.7905194357363647,0.8285388749849549,0.70748878892725,0.02885104496572633,0.019184835675545856,16
8,5,0.646338398952601,0.7755972939454426,0.8270214343256451,0.681616504223238,0.7822537083065939,0.816281232699453,0.7200663077766357,0.06542116861043476,0.0571195545349199,17
8,5,0.6559878256380172,0.8115284726560252,0.8443686777624659,0.7489063437117968,0.8487379866039264,0.8651613332328649,0.8174207360885991,0.025695748153073236,0.015075401141168572,17
8,5,0.5658617464834228,0.7968920168497589,0.8732602031150851,0.6973526767758745,0.7893931657644092,0.852740012877807,0.7068260175081758,0.018217885256261467,0.009675934565444749,17
8,5,0.1769380754217867,0.7481856641709909,0.8145122377218942,0.7339270817691472,0.7507327837318752,0.8233032138613273,0.7351319256965375,0.02143800004506254,0.01731056009883688,17
8,5,0.655338759274906,0.8629980850419362,0.9255591479548091,0.744044502498135,0.8819536030909129,0.9321136674161172,0.7865792748059176,0.015804467199154116,0.00743416511031895,17
8,5,0.5087256320575243,0.8462333462034822,0.9204984330930848,0.7693301822424763,0.8603531915094506,0.9240847055167541,0.7943577786383588,0.018482646690789518,0.013455449601875814,17
8,5,0.3231925508424892,0.8654104395986814,0.9766387741185085,0.8122961170477506,0.8760841033949073,0.983821316136903,0.8246368791510115,0.01360487170202089,0.009640842400184499,17
