n_features,n_classes,metric,method_a,method_b,n_seeds,mean_a,ci_lo_a,ci_hi_a,mean_b,ci_lo_b,ci_hi_b,mean_diff,p_value,effect_size,p_value_holm_reject
8,4,fidelity_test,combined_fidelity_test,kernel_fidelity_test,20,0.8191445911755795,0.8099490282244222,0.8281188059128073,0.8175030149301383,0.8084555774407103,0.8264214436688565,0.001641576245441051,0.00365447998046875,0.7142857142857143,False
8,5,fidelity_test,combined_fidelity_test,kernel_fidelity_test,20,0.8087241523702191,0.8008459663869196,0.8155485074193367,0.8073830161680643,0.7995989196966562,0.813995479652764,0.0013411362021548468,0.021484375,0.580952380952381,False
14,3,fidelity_test,combined_fidelity_test,kernel_fidelity_test,20,0.807746620744217,0.7842185784533138,0.8296599318183456,0.8075872830927887,0.7841304225480806,0.8292024066521793,0.00015933765142802647,0.6215133666992188,0.13333333333333333,False
14,4,fidelity_test,combined_fidelity_test,kernel_fidelity_test,20,0.8054254187941254,0.7933148506895464,0.8179590660103573,0.8037897381659457,0.7922418874284394,0.8160933624596358,0.0016356806281798142,0.0023250579833984375,0.7428571428571429,False
14,5,fidelity_test,combined_fidelity_test,kernel_fidelity_test,20,0.8018745823951952,0.7920088363584605,0.8118586037435452,0.800852114810896,0.7910301742539382,0.8108305736801816,0.0010224675842991026,0.023950576782226562,0.5714285714285714,False
20,3,fidelity_test,combined_fidelity_test,kernel_fidelity_test,20,0.7974154451066029,0.767124295215608,0.8287057551671793,0.79668450858064,0.7665440981511918,0.8278247229902552,0.000730936525962933,0.05316925048828125,0.49523809523809526,False
20,4,fidelity_test,combined_fidelity_test,kernel_fidelity_test,20,0.8027942836949953,0.785049424847486,0.8207538592986282,0.8018269154125253,0.7840781082661327,0.8198816676256088,0.0009673682824699493,0.01531219482421875,0.6095238095238096,False
20,5,fidelity_test,combined_fidelity_test,kernel_fidelity_test,20,0.7868565120955681,0.7751446432402335,0.7989060725370887,0.7863455746991929,0.7749368730131162,0.7981498931555242,0.0005109373963750497,0.2773551940917969,0.2857142857142857,False
8,3,fidelity_test,combined_fidelity_test,logistic_fidelity_test,20,0.8081494176385385,0.7879412064592405,0.826374182525575,0.8058237258590232,0.7856085039670313,0.8240805343511133,0.002325691779515443,0.0019855499267578125,0.7523809523809524,False
8,4,fidelity_test,combined_fidelity_test,logistic_fidelity_test,20,0.8191445911755795,0.8099490282244222,0.8281188059128073,0.8174362704439048,0.8082067768372054,0.8262985625892579,0.0017083207316744287,0.026641845703125,0.5619047619047619,False
8,5,fidelity_test,combined_fidelity_test,logistic_fidelity_test,20,0.8087241523702191,0.8008459663869196,0.8155485074193367,0.8070869835293243,0.7995860690641564,0.8137791123486791,0.0016371688408948204,0.04844093322753906,0.5047619047619047,False
14,3,fidelity_test,combined_fidelity_test,logistic_fidelity_test,20,0.807746620744217,0.7842185784533138,0.8296599318183456,0.8080610061475086,0.7852533607737296,0.8291660669634531,-0.0003143854032918225,0.6476554870605469,-0.12380952380952381,False
14,4,fidelity_test,combined_fidelity_test,logistic_fidelity_test,20,0.8054254187941254,0.7933148506895464,0.8179590660103573,0.803413682464558,0.7919136872692527,0.8155715854599292,0.002011736329567404,0.01531219482421875,0.6095238095238096,False
14,5,fidelity_test,combined_fidelity_test,logistic_fidelity_test,20,0.8018745823951952,0.7920088363584605,0.8118586037435452,0.8010632027862459,0.7910800064941472,0.811229481439663,0.0008113796089492364,0.082550048828125,0.44761904761904764,False
20,3,fidelity_test,combined_fidelity_test,logistic_fidelity_test,20,0.7974154451066029,0.767124295215608,0.8287057551671793,0.7960020289013772,0.7652383771192875,0.8275676677499196,0.0014134162052258869,0.00365447998046875,0.7142857142857143,False
20,4,fidelity_test,combined_fidelity_test,logistic_fidelity_test,20,0.8027942836949953,0.785049424847486,0.8207538592986282,0.8018368007021455,0.7839408705109316,0.8196901791229992,0.0009574829928497508,0.026641845703125,0.5619047619047619,False
20,5,fidelity_test,combined_fidelity_test,logistic_fidelity_test,20,0.7868565120955681,0.7751446432402335,0.7989060725370887,0.7865488860153683,0.7751635969242768,0.7983572619441743,0.00030762608019965223,0.6742229461669922,0.11428571428571428,False
