n_features,n_classes,K,metric,method_a,method_b,n_seeds,mean_a,ci_lo_a,ci_hi_a,mean_b,ci_lo_b,ci_hi_b,mean_diff,p_value,effect_size,p_value_holm_reject
20,4,6,direction_variance,joint_refit_direction_variance,joint_lasso_direction_variance,20,0.22588647507352905,0.18178618245578168,0.26966228639734124,0.1793242843777894,0.13511283932072965,0.23143305870608039,0.04656219069573961,0.013616561889648438,0.6190476190476191,False
20,4,12,direction_variance,joint_refit_direction_variance,joint_lasso_direction_variance,20,0.13173127238523513,0.11193944603297748,0.15243133176749632,0.11328688481839558,0.09019716152071594,0.13707335830614945,0.018444387566839544,0.021484375,0.580952380952381,False
20,5,6,direction_variance,joint_refit_direction_variance,joint_lasso_direction_variance,20,0.21548378660316395,0.1837878739957633,0.24459469887716925,0.17249418345393247,0.1387432293190134,0.20866257194064128,0.04298960314923147,0.0031528472900390625,0.7238095238095238,False
20,5,12,direction_variance,joint_refit_direction_variance,joint_lasso_direction_variance,20,0.1430500913404902,0.12528969055561096,0.1607361889430325,0.1125617499613792,0.09626987157820621,0.1293990427054324,0.03048834137911104,0.0002613067626953125,0.8571428571428571,True
8,3,2,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.11742436398203715,0.085380890169963,0.15113958980571493,0.1265400640779287,0.0939483877366789,0.16121661669171647,-0.009115700095891568,0.026183648097068732,-0.6323529411764706,False
8,3,5,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.061008905494850385,0.04719950503803603,0.07579644059243267,0.06014343634392476,0.046756794787743944,0.07461007648837899,0.0008654691509256268,0.34910194464272437,0.25146198830409355,False
8,4,2,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.12483208072041692,0.1002126139506315,0.1478104344661928,0.125009769655949,0.10141505083110783,0.148740859679817,-0.0001776889355320832,0.836138661741041,-0.058823529411764705,False
8,4,5,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.04770298170763245,0.037581745548601136,0.05815015302946367,0.048211723069232645,0.03794894143579266,0.05855204173285007,-0.0005087413616001934,0.4955208830566151,-0.2,False
8,5,2,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.13953254711441462,0.10955439301899399,0.17119163298787954,0.12964044189344817,0.10464879200856224,0.15651701416419153,0.00989210522096651,0.1474161990774467,0.37894736842105264,False
8,5,5,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.05293042928007251,0.043512969579589326,0.06344881292352908,0.053971512054474945,0.04282726072804044,0.0666194674328421,-0.0010410827744024504,0.7841262817382812,-0.0761904761904762,False
14,3,4,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.11442392134878035,0.08052352461754292,0.15171065819297355,0.11558804157139484,0.08187167498565323,0.15266642315991227,-0.0011641202226144892,0.32587002429697964,-0.27941176470588236,False
14,3,8,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.072320012962574,0.05214276188262716,0.09535787645739578,0.07204954485432429,0.051940221505235286,0.09504536963226631,0.0002704681082497075,0.499656379643342,0.18128654970760233,False
14,4,4,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.10445898190412832,0.08585268456459295,0.12389210506853576,0.10322129032060004,0.08605312691979035,0.12098392085597576,0.0012376915835282994,0.9358520318812181,0.021052631578947368,False
14,4,8,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.06882651893749517,0.05693790911397047,0.08222344094130471,0.06839145935562652,0.05624894593046894,0.08198962071919422,0.00043505958186864697,0.34881019592285156,0.24761904761904763,False
14,5,4,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.1306679326784853,0.11325680249045508,0.14868493151393714,0.1244906515345066,0.1083684957132832,0.14177524998221,0.006177281143978716,0.05316925048828125,0.49523809523809526,False
14,5,8,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.070356559645387,0.06046325497958491,0.08001355931774773,0.07056549568163331,0.06042257624794291,0.08045929691787675,-0.0002089360362463089,0.8092039689931078,0.06315789473684211,False
20,3,6,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.1181729512824137,0.09820556276182885,0.14020586807377605,0.11833923079119482,0.09785610125056872,0.1408245896970467,-0.00016627950878112424,0.9133009306692093,-0.029239766081871343,False
20,3,12,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.10103742035484645,0.0809289601844963,0.12307720982936313,0.10095575644263602,0.0809289798112043,0.12297339546974867,8.166391221041125e-05,0.9679000486136345,0.010526315789473684,False
20,4,6,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.125698310625234,0.1037718491043899,0.15156326715294713,0.1261077794669517,0.10439655805676427,0.15110686652986263,-0.0004094688417176695,0.5196565532398361,-0.16842105263157894,False
20,4,12,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.0999984030917469,0.08852836935661455,0.11230544489981234,0.10058486120805235,0.08936269233704404,0.11256671892569854,-0.0005864581163054366,0.069580078125,-0.4666666666666667,False
20,5,6,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.1105650453169373,0.0918728480603802,0.13016747587712674,0.11019746262228716,0.0915566616067193,0.129811773172891,0.0003675826946501055,0.7172177958043885,0.09473684210526316,False
20,5,12,direction_variance,fisher_select_direction_variance,ridge_select_direction_variance,20,0.08197568428826744,0.0719701760004786,0.09221224868374786,0.08199173363809567,0.07187857279275195,0.09258487201260412,-1.604934982821736e-05,0.8092039689931078,-0.06315789473684211,False
8,3,2,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.1265400640779287,0.0939483877366789,0.16121661669171647,0.1958626982625863,0.1408508270484354,0.2535833046628865,-0.06932263418465755,0.06372261047363281,-0.47619047619047616,False
8,3,5,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.06014343634392476,0.046756794787743944,0.07461007648837899,0.06394034594763652,0.04757173814575208,0.08220749100767634,-0.0037969096037117566,0.8123550415039062,-0.06666666666666667,False
8,4,2,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.125009769655949,0.10141505083110783,0.148740859679817,0.18764587066914712,0.15212188553081044,0.2236600561858415,-0.06263610101319812,0.013616561889648438,-0.6190476190476191,False
8,4,5,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.048211723069232645,0.03794894143579266,0.05855204173285007,0.048015968695938126,0.038234478371750334,0.05866016345491264,0.00019575437329452105,0.7011814117431641,0.10476190476190476,False
8,5,2,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.12964044189344817,0.10464879200856224,0.15651701416419153,0.17838827813320862,0.12623864564441079,0.2350086779755054,-0.0487478362397605,0.16495704650878906,-0.3619047619047619,False
8,5,5,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.053971512054474945,0.04282726072804044,0.0666194674328421,0.0569316433696922,0.046959591074956945,0.06769782746923962,-0.0029601313152172507,0.8983173370361328,-0.0380952380952381,False
14,3,4,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.11558804157139484,0.08187167498565323,0.15266642315991227,0.12714886017130508,0.09021095490141956,0.16835769233320982,-0.011560818599910257,0.8694877624511719,0.047619047619047616,False
14,3,8,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.07204954485432429,0.051940221505235286,0.09504536963226631,0.07856683206352788,0.054764745021928234,0.10500069006563884,-0.006517287209203587,0.8983173370361328,-0.0380952380952381,False
14,4,4,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.10322129032060004,0.08605312691979035,0.12098392085597576,0.12311449245270537,0.09263890251526943,0.15408438320786538,-0.019893202132105315,0.20244979858398438,-0.3333333333333333,False
14,4,8,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.06839145935562652,0.05624894593046894,0.08198962071919422,0.06457298548374044,0.051890521811247564,0.07898602847150117,0.003818473871886082,0.40909767150878906,0.21904761904761905,False
14,5,4,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.1244906515345066,0.1083684957132832,0.14177524998221,0.10390957574293751,0.08770158032598992,0.12133418003860416,0.020581075791569085,0.10539817810058594,0.41904761904761906,False
14,5,8,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.07056549568163331,0.06042257624794291,0.08045929691787675,0.05425898301932336,0.044542242392966586,0.06520195111147775,0.016306512662309966,0.002712249755859375,0.7333333333333333,False
20,3,6,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.11833923079119482,0.09785610125056872,0.1408245896970467,0.12450352405629853,0.09375389605881243,0.15745835326137267,-0.0061642932651036954,0.9272785186767578,0.02857142857142857,False
20,3,12,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.10095575644263602,0.0809289798112043,0.12297339546974867,0.09321879863673324,0.06769137840348541,0.12340336116346327,0.007736957805902776,0.16495704650878906,0.3619047619047619,False
20,4,6,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.1261077794669517,0.10439655805676427,0.15110686652986263,0.1251616588041736,0.10117241895350661,0.14857783123490587,0.0009461206627780952,0.8983173370361328,0.0380952380952381,False
20,4,12,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.10058486120805235,0.08936269233704404,0.11256671892569854,0.0851144102543172,0.07208819282244833,0.09870363436136398,0.015470450953735154,2.6702880859375e-05,0.9428571428571428,True
20,5,6,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.11019746262228716,0.0915566616067193,0.129811773172891,0.10989658059354221,0.09138146249651398,0.13024412020029213,0.000300882028744949,0.7841262817382812,0.0761904761904762,False
20,5,12,direction_variance,ridge_select_direction_variance,pair_lasso_direction_variance,20,0.08199173363809567,0.07187857279275195,0.09258487201260412,0.07011554032001435,0.061225518449567855,0.0797132584333963,0.011876193318081327,0.0005855560302734375,0.819047619047619,True
