n_features,n_classes,ovr_hellinger,fisher_hard_hellinger,fisher_soft_hellinger,seed
8,5,0.03909194228700811,0.0924940899555713,0.0906828989177434,12
8,5,0.023375940723120336,0.061987626024387676,0.04526580443117405,12
8,5,0.03306643730821,0.0988897360276091,0.08630399864173556,12
8,5,0.03152881175364445,0.08289015336978438,0.07324552753874766,12
8,5,0.03205625369069699,0.07012098985537017,0.06691347510598958,12
8,5,0.03287368476113946,0.08502963390617882,0.080575484471334,12
8,5,0.03190990054365669,0.07791466660584198,0.07389116214441753,12
8,5,0.02652706860659767,0.06170688454139622,0.04861964497723415,12
8,5,0.036255450951224864,0.13350259249569857,0.10216124850988816,13
8,5,0.04353911742916813,0.1149257862077187,0.10110218752816989,13
8,5,0.025397367103172724,0.06679411405160146,0.050843389839447535,13
8,5,0.04328728733324918,0.10308789031874441,0.09569914073055195,13
8,5,0.03348204213693926,0.0835063623826492,0.08057326601886915,13
8,5,0.02919089611473838,0.0826026598256796,0.06629547933896483,13
8,5,0.03355719566530278,0.11048096085076407,0.08678152115024128,13
8,5,0.04340618968887606,0.09477089476651601,0.09250099059456407,13
8,5,0.03690502908284603,0.09136698208672264,0.08689704132091594,14
8,5,0.03527158642187089,0.07353648816006374,0.06834121823432933,14
8,5,0.03516371523862418,0.07677104218324066,0.07146437048846456,14
8,5,0.037023643274355124,0.09229920661154616,0.07851212388811718,14
8,5,0.023845761676509685,0.08550013779556097,0.0512845944378605,14
8,5,0.04202924052613897,0.10315370290021834,0.10397779838109478,14
8,5,0.02890715350322967,0.06253235915985843,0.05146001198944373,14
8,5,0.03274310938716112,0.0859423558248105,0.07121416029070374,14
8,5,0.030915995155306422,0.06731000717784778,0.05881609586508182,15
8,5,0.025380231409513985,0.07107638883631273,0.05734599328675696,15
8,5,0.029678076162386546,0.07520830029721842,0.06861236193150216,15
8,5,0.025357493570480595,0.07673733655563582,0.05666040907205424,15
8,5,0.030651956838296954,0.08255668124437442,0.060373886288468,15
8,5,0.02270185788237426,0.07636433920419927,0.041992330130711186,15
8,5,0.030891796240973223,0.08732071403595452,0.07625279930625536,15
8,5,0.018814404456874254,0.07277147619317681,0.04105545428585558,15
8,5,0.029357387190429,0.08053520332652314,0.0670370408934188,16
8,5,0.04165676081489788,0.09252061478587223,0.07565754643331848,16
8,5,0.03673998171298929,0.10341015374425061,0.09292760085805381,16
8,5,0.031954588029678765,0.06627196923666863,0.0638519937536006,16
8,5,0.038193269701979816,0.08578302671839212,0.0813657435339501,16
8,5,0.02829740102429232,0.07847040930633102,0.06102076353484968,16
8,5,0.03103988507089145,0.08753186247387902,0.0753130403058925,16
8,5,0.02257321047410341,0.06776959914901177,0.04727802783580557,16
8,5,0.03353006406472627,0.09662168415122534,0.07352903392191354,17
8,5,0.037730791795227904,0.08063021435875117,0.0769534905039712,17
8,5,0.031851754759121595,0.10015898488382373,0.06931239230451057,17
8,5,0.03104606944791578,0.0991601317636718,0.08030729674400211,17
8,5,0.038509936130314996,0.08083583872215136,0.07799585079901847,17
8,5,0.035805833089117264,0.09155255608504761,0.08449313558680514,17
8,5,0.03429697271867912,0.07823928893821624,0.07714249674440166,17
8,5,0.039796440734152345,0.09117471453225602,0.0837768972948821,17
8,5,0.03863478305856607,0.09254320379629416,0.08510316603887771,18
8,5,0.017675177254355315,0.036750687918955964,0.02995592236767734,18
8,5,0.04945415882690627,0.09114528639155811,0.0918282198775447,18
8,5,0.038595881540783125,0.08403799455035799,0.08062876072204875,18
8,5,0.042537315552764646,0.09152056779072273,0.08800184845947709,18
8,5,0.0375426271501826,0.1037237728613394,0.08798353985616501,18
8,5,0.03315175010665471,0.07564619508567419,0.06461916962090564,18
8,5,0.041896067074773044,0.09944024861599038,0.09016189533120088,18
8,5,0.0343730530266506,0.08898724928212527,0.07756270122152166,19
8,5,0.04041864768724309,0.09956420620577336,0.08941359698142054,19
8,5,0.0312143791512027,0.08925212319764325,0.07422519157076446,19
8,5,0.03420224668502429,0.09731552366036052,0.08285526683505963,19
8,5,0.03371227722846975,0.06573373709255984,0.0583350023043048,19
8,5,0.03458202468942304,0.10582033527915188,0.09368706713563696,19
8,5,0.030993405112295085,0.06982215277544972,0.05451178406222061,19
8,5,0.032415166479934886,0.08466462676837411,0.06963379066326632,19
14,3,0.009527869698226436,0.05463485896404763,0.017631580195034045,0
14,3,0.008037229598603462,0.02777686774059241,0.012072070770289116,0
14,3,0.009837556801781187,0.03965769782196118,0.0188411527360455,0
14,3,0.008783978196664816,0.03420963060653809,0.013134192498291192,0
14,3,0.00959499456551938,0.06146852337741788,0.01688849704804791,0
14,3,0.008127214900462195,0.03424246803335724,0.011893130365117988,0
14,3,0.006578783112334478,0.02152238275706444,0.01089832816484812,0
14,3,0.012064794229204555,0.04828479028887891,0.0262993213801585,0
14,3,0.012945384141339548,0.04157119236026466,0.033251647337267994,1
14,3,0.013908981542457267,0.0441812424470853,0.03524469902535912,1
14,3,0.014150343967026935,0.03680837684906585,0.03454971290070209,1
14,3,0.012926126757422298,0.05920931558374543,0.04087261343916429,1
14,3,0.012302739021156313,0.03720320519979749,0.03571699689098452,1
14,3,0.014022375038048046,0.037815820652705494,0.034375415195505396,1
14,3,0.012650628051405424,0.049679071401841905,0.032805693404050845,1
14,3,0.012084557709172638,0.08821825878424396,0.03578065771876872,1
14,3,0.011921008693789089,0.03382252677519308,0.029497596538362966,2
14,3,0.012286717993316933,0.033452099141782606,0.029215235452426623,2
14,3,0.011211484977595769,0.037130474503898656,0.025937885788935376,2
14,3,0.013455456249132075,0.03718701021882459,0.0301982534244377,2
14,3,0.010196350796498848,0.02656097155565524,0.024198646661859904,2
14,3,0.011218206174372905,0.03127384635809967,0.025006653697314498,2
14,3,0.008541341692787365,0.026288591791863984,0.019189329888812105,2
14,3,0.008815100940767522,0.034527098653076495,0.02065392128373947,2
14,3,0.005981887415150381,0.1015851395431253,0.012633402807772408,3
14,3,0.008928370885368941,0.03865100707860381,0.015021709888520923,3
14,3,0.007332382106464361,0.10879243593488859,0.011698981242449256,3
14,3,0.006354956002046495,0.100528917789936,0.008901354031599161,3
14,3,0.006287735381799196,0.04220264342595383,0.010560869268417821,3
14,3,0.006767426443748616,0.07750202131843449,0.010115224941517719,3
14,3,0.006306664343006778,0.09170139117399323,0.008618892054324163,3
14,3,0.006506387258821002,0.12548968295835256,0.011374243144567987,3
14,3,0.009757276427636206,0.03852937446587979,0.022583378594273316,4
14,3,0.012387836649475799,0.0571315891884915,0.022465307720054346,4
14,3,0.008481697941926393,0.07334356559090857,0.016504728790238433,4
14,3,0.007171382265345034,0.05840324732644921,0.016739848602218478,4
14,3,0.014421806932273176,0.048847451566056084,0.029691442119400814,4
14,3,0.008654557462111563,0.06288741073525264,0.018209445773252956,4
14,3,0.008054338561487878,0.11080579872374546,0.0110485445896912,4
14,3,0.007913542117838518,0.03500533459020404,0.018409677909272833,4
14,3,0.009362754949386388,0.02053418139206599,0.01979861104378317,5
14,3,0.01059532321163012,0.048148666787387336,0.02910203891440333,5
14,3,0.009522398308117975,0.05833484485817846,0.01836569080124071,5
14,3,0.007326905197771142,0.07384635703203021,0.014103150918184683,5
14,3,0.011491705519849437,0.05000751677310721,0.03384127290605256,5
14,3,0.008597927691002476,0.04482470318010186,0.018522502487053158,5
14,3,0.009889638673115536,0.05883886538006986,0.029246255520219845,5
14,3,0.007536350189627682,0.048404989012127815,0.018330393472682577,5
14,3,0.006903032281291921,0.02917764758436752,0.018592951170754223,6
14,3,0.00724184835874407,0.028793650641484436,0.01929276485221042,6
14,3,0.011078934279769003,0.0363933503222784,0.026637515568446415,6
14,3,0.006812101418385681,0.03831253364926229,0.015773585850046012,6
14,3,0.0070292360400037585,0.13864765209097932,0.01534485071004051,6
14,3,0.00788467323455041,0.04562379935943725,0.019997541300057525,6
14,3,0.008669935620307082,0.030529320040864713,0.01947256562759043,6
14,3,0.00737246219812582,0.03844590287067834,0.01847116093525074,6
14,3,0.009144663378291756,0.06757408750383041,0.01735753299527096,7
14,3,0.009207919673558251,0.03371721597794821,0.027693853578861078,7
14,3,0.009225878317418784,0.11574619889457916,0.017600605537576922,7
14,3,0.008457751685310266,0.02877980055026618,0.02636210860246418,7
14,3,0.008846689707231034,0.044869944317020405,0.022969921264799967,7
14,3,0.009217887157312537,0.08736926374252584,0.01930825199957966,7
14,3,0.008881208108986283,0.055770177370466745,0.020195908148411785,7
14,3,0.009450129821679946,0.09018519050621604,0.017845441973591246,7
14,3,0.010043314616053544,0.0445821123269624,0.024868835152119968,8
14,3,0.009666875453090763,0.02849760070315411,0.026784221396174382,8
14,3,0.010835037845529567,0.04788990745883582,0.03067328228478857,8
14,3,0.010978863583880158,0.036142425962943515,0.02499168622650995,8
14,3,0.008062764830535472,0.06926670040284696,0.0253873242275027,8
14,3,0.01148216288425386,0.1233427455069994,0.023612733724518224,8
14,3,0.00979831642092124,0.0519037093357874,0.029651623491720843,8
14,3,0.012952632274163121,0.027641844501447046,0.028469725936034977,8
14,3,0.013725729598791815,0.04955885481316522,0.027940729874017134,9
14,3,0.013742609728129502,0.03558822673288543,0.033431908591079876,9
14,3,0.015702471819993145,0.051002017861552465,0.03155147557484487,9
14,3,0.015057661457624516,0.05092438121930522,0.0328668085650265,9
14,3,0.008612824300537952,0.06662824836125175,0.01923587651733845,9
14,3,0.010737755701591028,0.051224358877408324,0.02306306453808032,9
14,3,0.012111814638276068,0.032391450398402626,0.0299043510243882,9
14,3,0.010699584164808896,0.04199558175154696,0.02377622835849599,9
14,3,0.005563673711707682,0.12447959581953327,0.009811959957017604,10
14,3,0.005619137716260574,0.08288932097869225,0.011739879223650865,10
14,3,0.006359852806476907,0.04048147387599527,0.01310373425536518,10
14,3,0.007666270749140578,0.03978666429951719,0.01459504017994094,10
14,3,0.005546453610902584,0.09855680936903294,0.012095770787221063,10
14,3,0.007678844656678658,0.06430324114335174,0.01723226727102374,10
14,3,0.005393922711609162,0.09258306220237264,0.011207017196088662,10
14,3,0.006813565315335553,0.060842510369208284,0.01318958326077446,10
14,3,0.0110502033426783,0.027996467869042724,0.024703091207180665,11
14,3,0.011332512018175924,0.032208285291961056,0.027103281110280906,11
14,3,0.010242330511644335,0.05545848542665106,0.023214178413200122,11
14,3,0.011618610169432447,0.026640485912820627,0.02297544705463578,11
14,3,0.011800023802528268,0.03639970378554148,0.02724864607498752,11
14,3,0.011906872471682994,0.03799677580081546,0.022837190768641238,11
14,3,0.010439875635273151,0.036846529649587886,0.024261363097537365,11
14,3,0.010244017767160822,0.045239261737732066,0.02162029563348428,11
14,3,0.009027170409138434,0.055478789023733675,0.013272034752366026,12
14,3,0.012276740020284364,0.06219995310902017,0.023278386488200124,12
14,3,0.009053918645079019,0.07032986945492672,0.011953514119338801,12
14,3,0.01039346489356989,0.05576944998070913,0.01516669612370629,12
14,3,0.009375903174845247,0.06797496814515211,0.01365092360757868,12
14,3,0.007853000386468892,0.05597334898849491,0.011031776427230383,12
14,3,0.010996174485881518,0.05397834042466851,0.019429266367816642,12
14,3,0.009946557932808874,0.058408196500267476,0.019242065108591562,12
14,3,0.009546467157560766,0.05292733769951125,0.017350464913918485,13
14,3,0.008726758872761293,0.05636159225689239,0.013881827203318306,13
14,3,0.01133433012139145,0.04233026146923476,0.020068466641329406,13
14,3,0.010112286072007407,0.04869811676483113,0.016243942367491656,13
14,3,0.010561816419357207,0.0387297939153659,0.018845165766744415,13
14,3,0.008889170571260863,0.0689682851928714,0.014121515449272246,13
14,3,0.012886654260530999,0.029550170369486258,0.02135062690366104,13
14,3,0.009396025834536543,0.04218065935866711,0.015011012717062316,13
14,3,0.008753958425147064,0.05220138814100055,0.013933172273340731,14
14,3,0.007730278039884245,0.04775520734984238,0.019693478028789055,14
14,3,0.008259911926536334,0.03304946755649278,0.01891823296934531,14
14,3,0.009778026048598808,0.05410806762621419,0.021573123405537836,14
14,3,0.009283538376057958,0.04446352398287102,0.021509222457292223,14
14,3,0.009278919375348617,0.04176196000618072,0.018190998957553578,14
14,3,0.009061265266287147,0.033285667305316964,0.02075984154510394,14
14,3,0.006069575056333699,0.030614764960320485,0.01329589563866642,14
14,3,0.010493379561602175,0.03807466887519113,0.015657153957283117,15
14,3,0.011026779968966007,0.045056997509926575,0.022980072539513934,15
14,3,0.009552323464023437,0.044758824656431,0.014843907692442662,15
14,3,0.010178428139821432,0.041606445833838934,0.020937192561046074,15
14,3,0.009875766795146474,0.03390594559120955,0.013028331516032492,15
14,3,0.00819914540236162,0.04615131625491049,0.01519450762230241,15
14,3,0.00950563663409003,0.05204727345903019,0.02860059423223049,15
14,3,0.008829658683679131,0.03751374664116431,0.01404939808230383,15
14,3,0.010725518964360293,0.04120053855990679,0.027186737583977178,16
14,3,0.018385961990831853,0.048327078042531585,0.04020787708864111,16
14,3,0.011838567822016395,0.047278120881100553,0.021606932728965546,16
14,3,0.012878948904676757,0.032033602962104446,0.028832127307029876,16
14,3,0.008798343900572351,0.04232273031847409,0.021059146754521106,16
14,3,0.011600830319016752,0.031155515037339446,0.027591056764615134,16
14,3,0.016594062440594814,0.03847251376498371,0.03611176710955506,16
14,3,0.009915837451379153,0.036057979140059,0.024025264796401245,16
14,3,0.0061703446099168205,0.053547699526179465,0.010103554767794308,17
14,3,0.005068555092529051,0.019274842420925958,0.009332564590260382,17
14,3,0.00556967706917688,0.04117375352847458,0.012262018618975298,17
14,3,0.006096532170067872,0.025287144353575958,0.01057387576827877,17
14,3,0.006449443769299169,0.019524313931684842,0.012310408403359653,17
14,3,0.004991370518675073,0.11085791439771261,0.009106053793436339,17
14,3,0.0052592366563905465,0.0978948702021238,0.010742946092736058,17
14,3,0.00571283959627339,0.02660564982404945,0.009316060559204078,17
14,3,0.006507521892853226,0.022035523335312477,0.010811845153215675,18
14,3,0.0071213561532440005,0.024117028605243753,0.013352923014885852,18
14,3,0.007506176932618923,0.047980752404009876,0.014981986948103309,18
14,3,0.006709294148647199,0.023659671426999197,0.014257192446493138,18
14,3,0.006830895087820546,0.03629262735039203,0.011284914169892267,18
14,3,0.010015394236268236,0.04264279118244391,0.023965663015427602,18
14,3,0.0074663576884226425,0.03651462265735105,0.016157633647639974,18
14,3,0.00848519880372554,0.063754547364456,0.019552485470574563,18
14,3,0.0129535148113225,0.04096375684459556,0.029613977744085404,19
14,3,0.014243780362283843,0.04161047609269077,0.02702388607948573,19
14,3,0.013785957930292756,0.0348314902530125,0.02657251478528116,19
14,3,0.01404786723202012,0.034357319578304214,0.026047067738126498,19
14,3,0.015414492254944295,0.036112287776395365,0.02691287730581154,19
14,3,0.012468888660693834,0.03016215683960333,0.030720809680624832,19
14,3,0.01518224150574711,0.04859738888159071,0.024793216702683404,19
14,3,0.013049150363200354,0.04844434683239146,0.022474208323568747,19
14,4,0.019959993319690006,0.04354802943186379,0.044514890357926995,0
14,4,0.019107816648191073,0.05104003871297657,0.04628835882387714,0
14,4,0.022974899945023605,0.05308518029287318,0.05025887945711337,0
14,4,0.01985963640258926,0.054099580909663644,0.04847547496080474,0
14,4,0.01603346749633199,0.04909550979553652,0.042342506243605665,0
14,4,0.020502569140834946,0.06270319679328434,0.04571933383458982,0
14,4,0.015125703743043818,0.056571239882477926,0.03329811352338538,0
14,4,0.019004504468485006,0.05694364535724065,0.035623870698544884,0
14,4,0.01633738353500454,0.05547198706106986,0.029340723700716973,1
14,4,0.015555492823049872,0.06007245789859943,0.034269434971317375,1
14,4,0.014531037587563043,0.054271051193092626,0.03301871102712555,1
14,4,0.015263677517380544,0.05164962681920743,0.03037491467863918,1
14,4,0.018612335350868203,0.055641948582016036,0.03277686398730836,1
14,4,0.01927708507155049,0.06081820200274307,0.03524594374040322,1
14,4,0.016046840539127034,0.051097149158036835,0.031238553136487643,1
14,4,0.017248330965612714,0.05433225194960451,0.03362586047030929,1
14,4,0.012392362817343886,0.045352517491784,0.036722165353196494,2
14,4,0.017416272680439805,0.10480365208846348,0.02867095328799239,2
14,4,0.011514188832308798,0.05859389904794469,0.025490206220602336,2
14,4,0.010758818648755022,0.0604934505584152,0.02755233524085611,2
14,4,0.01532619877217364,0.07686488088819876,0.028247079681947472,2
14,4,0.016879930520546794,0.09759498974854385,0.03153663246911638,2
14,4,0.0137683583711714,0.06441698478103905,0.026300706726333962,2
14,4,0.015467819117917442,0.0958120165501857,0.0276657013455723,2
14,4,0.014748508475659802,0.05640787740460348,0.028664754933484426,3
14,4,0.01610945672988098,0.06968207540461409,0.031885659861891,3
14,4,0.02041552719728449,0.05083204906518114,0.041225162440157025,3
14,4,0.015797240053007332,0.050314320994157634,0.031118464464414606,3
14,4,0.018673244566467007,0.05617539403444838,0.03864102375851051,3
14,4,0.014753483226902755,0.09625847452596395,0.038411257677966694,3
14,4,0.01152011243670426,0.06079478787303626,0.032114140939858905,3
14,4,0.018446607395506978,0.0661040731684711,0.03480007333892667,3
14,4,0.015364506483425291,0.1429247482448413,0.03358515387885489,4
14,4,0.014396520837160387,0.06874022027987964,0.032893549831374665,4
14,4,0.015718019662934565,0.06727267285858321,0.033428680128162955,4
14,4,0.015555233020217465,0.10113979569170835,0.03082633028696213,4
14,4,0.015421821084363381,0.05131871517719618,0.039517502132720476,4
14,4,0.014931663997962382,0.04160723736870236,0.032549150473726036,4
14,4,0.016493401108147773,0.09374861516289368,0.039386279797575204,4
14,4,0.01551742671095648,0.07699719254546464,0.03492375056927711,4
14,4,0.02021314878499292,0.03950420509887435,0.033214247160394096,5
14,4,0.020000488621458676,0.04127593550632591,0.037524890768042336,5
14,4,0.020711797350085204,0.0571109892089208,0.04210851668925091,5
14,4,0.022133116349351896,0.045287436076107926,0.038826250176266106,5
14,4,0.020158377271144383,0.0485049739708267,0.03752891050994184,5
14,4,0.02088939901889312,0.05693249449945122,0.044018426526721194,5
14,4,0.020368137602296443,0.044454000340815016,0.036797917232840836,5
14,4,0.02209087306532868,0.06380054755567537,0.047673629800592726,5
14,4,0.011666928254215381,0.05779600123398499,0.019934858873948826,6
14,4,0.015916978954818146,0.03852873209676766,0.026081368519481514,6
14,4,0.01157796338151081,0.024684207752835325,0.017033554342076426,6
14,4,0.017832629525946057,0.08104170965943325,0.03845227291490549,6
14,4,0.01751200184509366,0.04920463706230156,0.03696316976726728,6
14,4,0.013084688804291332,0.05637191943098398,0.027338625887504294,6
14,4,0.011660430899037405,0.10713294094690279,0.02116243970982046,6
14,4,0.013717481178109371,0.07617800744023687,0.03154980677922578,6
14,4,0.018726033824048458,0.047429788910368975,0.033706863126341156,7
14,4,0.01252828691675757,0.06946530051784269,0.03671694376453362,7
14,4,0.014788880764965531,0.08010686684617992,0.02945992310115019,7
14,4,0.013821335316587994,0.06287089979308601,0.03567854784079646,7
14,4,0.016198068984050937,0.0753052541427413,0.03384000099793245,7
14,4,0.017317988942163864,0.09315011851876298,0.043502367279548766,7
14,4,0.019702884373264156,0.05012980042570969,0.04190370164806525,7
14,4,0.017453485183243207,0.04648632754073472,0.03785281277481316,7
14,4,0.016838278075192902,0.09297360252692978,0.032578026483741945,8
14,4,0.015443391946274717,0.08200842030156262,0.037978198716827394,8
14,4,0.015774639524744886,0.05684210680296894,0.04044205133006982,8
14,4,0.01427241547577857,0.03845277781689346,0.03192676084697457,8
14,4,0.016598532849292774,0.06819536388020804,0.03815545218244928,8
14,4,0.01527174669427206,0.05809858060222734,0.035120403985236325,8
14,4,0.01641709023669406,0.04841208805575263,0.03562126388014056,8
14,4,0.014813297738760537,0.07686846349033169,0.030399799271419177,8
14,4,0.01273783443643807,0.06552525672042335,0.021471083646703186,9
14,4,0.018135953196525136,0.0640386564226814,0.03846128290767449,9
14,4,0.01325419314479715,0.07002658990169806,0.022007557297988208,9
14,4,0.011907456657331065,0.051393312302342654,0.019873584759667034,9
14,4,0.012633951054842815,0.08163160650663957,0.023246104073692164,9
14,4,0.011123208664807692,0.1008473242377579,0.022681510188850743,9
14,4,0.012208958413574392,0.06472586406318272,0.02240555799745719,9
14,4,0.014140256086714716,0.044053990074164516,0.029948515601801153,9
14,4,0.020104001362768877,0.07293977620325359,0.04233763669440253,10
14,4,0.016241952848372886,0.03467673740724717,0.033724599252147734,10
14,4,0.01514795380961593,0.07378226655728976,0.028708911240992584,10
14,4,0.020732271167379312,0.07370873817850065,0.04405409697208404,10
14,4,0.019304891999655037,0.053675886192360515,0.03507751389845272,10
14,4,0.021762638854510852,0.07238735494973618,0.04772530057937772,10
14,4,0.01897112024915081,0.044828794484502256,0.0420851471835254,10
14,4,0.014672827520872043,0.04570306566156892,0.028333067016800082,10
14,4,0.013237530278508058,0.0727054464279706,0.02746544146110281,11
14,4,0.011117717478635838,0.06586518990512794,0.02496935153395531,11
14,4,0.012459951945705516,0.07456574751745622,0.02722872619772059,11
14,4,0.011963969789103362,0.05643453472278903,0.02972121523298655,11
14,4,0.014337215446505,0.056765366548885296,0.030106916920714225,11
14,4,0.013558337484991911,0.06467080061241189,0.02634267821656334,11
14,4,0.010878341631532722,0.06588998916326151,0.02366449886963244,11
14,4,0.012217908282845948,0.07425033134316318,0.02604979912714162,11
14,4,0.013283421421432158,0.07970951095244644,0.027500787752596432,12
14,4,0.013180253282846405,0.0765208025833171,0.02874860869395631,12
14,4,0.012035791731508438,0.12117857896819437,0.024042742739087946,12
14,4,0.013125871064231921,0.06257245975800603,0.026588902245478694,12
14,4,0.006913735003816393,0.05714029746609151,0.012535200365665503,12
14,4,0.017552732932333382,0.05742520449706229,0.0403976806196288,12
14,4,0.012791531779549017,0.07465112044529372,0.029971655323171635,12
14,4,0.0075515173167377695,0.07494710117779291,0.014280121408844087,12
14,4,0.01519422920545748,0.0772547626241978,0.035901034130566084,13
14,4,0.02083459346739485,0.05914099783485467,0.057219285570620726,13
14,4,0.014510645023058556,0.09285497368831772,0.03108722113049189,13
14,4,0.017368846087199248,0.06793899357399759,0.03867535595655304,13
14,4,0.01746542371129322,0.08585613459783309,0.03688504416987219,13
14,4,0.013815954746180222,0.09761453052839093,0.030456671792758707,13
14,4,0.01831400945606388,0.06117647285755811,0.03894984082923757,13
14,4,0.014653488219844203,0.0927464774955348,0.02923216871026152,13
14,4,0.014926814237855824,0.10252950143331267,0.034805582080635014,14
14,4,0.016398090402348072,0.047300590486898886,0.03324249706585995,14
14,4,0.01858605974019918,0.046460490831932634,0.03895611180955804,14
14,4,0.014939442291371273,0.051274571898104325,0.03131459586823115,14
14,4,0.01774435252133435,0.05509092340969978,0.03483389607743671,14
14,4,0.016938551475987707,0.08678817869221526,0.03898694200594044,14
14,4,0.01205345320779947,0.060165807121476074,0.02368761722206956,14
14,4,0.01964973263451433,0.06735873772587894,0.040519863360818614,14
14,4,0.011335876419933277,0.07310657905978203,0.029497194944641307,15
14,4,0.029990685556322866,0.07419509479464023,0.05816147266291456,15
14,4,0.012435498621293143,0.08133145207324932,0.03300153972318811,15
14,4,0.023705873120010903,0.07892623431576475,0.051241314458557105,15
14,4,0.018697741931860048,0.07294000914705763,0.04305557118986595,15
14,4,0.018144398571693452,0.07141036115303472,0.04046096558124581,15
14,4,0.012849673968409399,0.06477604755247399,0.029653018303939845,15
14,4,0.01941205882067123,0.08080953054019047,0.04306320538632159,15
14,4,0.015019079758872145,0.034454909566910046,0.03414004542572741,16
14,4,0.009709387317484466,0.06512839471984781,0.01580337741763321,16
14,4,0.010966657764843147,0.07630840735778828,0.01929360627600669,16
14,4,0.01295288673927904,0.04488421945650298,0.02364248905419907,16
14,4,0.010643942668244458,0.046860561480302605,0.01855805434814019,16
14,4,0.008899021900575056,0.048476668693897544,0.01934508666581745,16
14,4,0.012602346008816144,0.06073032970815674,0.02361077074974247,16
14,4,0.015861072366878587,0.04901585595251386,0.032540676360788494,16
14,4,0.011839679428491953,0.05324800037243014,0.030264722913608644,17
14,4,0.013850879287866547,0.0894275908993082,0.03456675231303097,17
14,4,0.01173319579976451,0.06437994326657487,0.027953663900447928,17
14,4,0.012449330123833134,0.06829020178965609,0.02329785558804559,17
14,4,0.011373952539412877,0.03748411429142263,0.0220398220333189,17
14,4,0.015954718525805264,0.049064605388036184,0.03634770318245428,17
14,4,0.01191153866419982,0.04365810399795652,0.02876740968968571,17
14,4,0.014187817048248574,0.039592093622276996,0.03000370346147558,17
14,4,0.015004576725160264,0.0786054481317777,0.03189705451690726,18
14,4,0.014884623669258771,0.10042926765405037,0.02808210334077295,18
14,4,0.014498888894755367,0.09522130694644534,0.029818595285424784,18
14,4,0.017655671754720877,0.04472427617854613,0.040798829070460015,18
14,4,0.01517738782494491,0.12480996654966996,0.027050326977241308,18
14,4,0.014062269316122247,0.1308635766269899,0.02556942458026053,18
14,4,0.016191747462474284,0.08119712110205997,0.0327882964511834,18
14,4,0.014487884757635261,0.10585125755361853,0.028354479432095857,18
14,4,0.015325918034822956,0.056445295676448924,0.02904848145403132,19
14,4,0.013600949895827873,0.054310260720649726,0.020167357477112294,19
14,4,0.01664425498776287,0.05023178550587806,0.03321900702507395,19
14,4,0.010695440655449771,0.0649098307266814,0.019196743167506265,19
14,4,0.01238557948600092,0.042553236773692035,0.025580628430975534,19
14,4,0.013962506607046463,0.04429105263809644,0.033212259609488204,19
14,4,0.011599117205032854,0.06491256551463656,0.020990768264473186,19
14,4,0.01577805828134709,0.05153964259927564,0.030356988483106483,19
14,5,0.024058308750263407,0.06080465919678364,0.04545039671277781,0
14,5,0.014965106620349255,0.09093710238893157,0.030334358309975305,0
14,5,0.02136382102639645,0.08722309297106189,0.05143680275474504,0
14,5,0.022405027197781806,0.07579366979148333,0.05193969886785842,0
14,5,0.01722242427466559,0.06570648002435042,0.03549759302470198,0
14,5,0.02236145733271929,0.060818336939614116,0.054882386556986094,0
14,5,0.02498620973665436,0.06000954377079503,0.058502147207107544,0
14,5,0.017276966858808456,0.09000761902432726,0.04825938968510563,0
14,5,0.018463680929022664,0.07068354786851876,0.041323574718328045,1
14,5,0.015471615662872534,0.07794972940771278,0.03739358377736477,1
14,5,0.0171922834001995,0.07269375347117629,0.036819223151165904,1
14,5,0.01932166303967163,0.07804909144195181,0.047265370577791406,1
14,5,0.018269383169345798,0.07609641547432609,0.046247409192533034,1
14,5,0.020095534146961642,0.08342633925326214,0.046833291896724936,1
14,5,0.018806251075844244,0.0639015602777623,0.04185953917286617,1
14,5,0.015766737166515114,0.058960573515924625,0.03907651345990696,1
14,5,0.015528628195325031,0.07955677342899539,0.039810788781290754,2
14,5,0.013678222172998047,0.08218095422224272,0.03131522465738221,2
14,5,0.018874803587299604,0.06302066705467647,0.042620993333321665,2
14,5,0.015944052948841533,0.05675225772579411,0.04058953214180937,2
14,5,0.017411664579460293,0.058527127330815276,0.03578375779489812,2
14,5,0.01980875041800772,0.0585142081964189,0.047796156437017324,2
14,5,0.017811174616715338,0.06664323992346374,0.0367227217216045,2
14,5,0.018851518897151774,0.06428220141023296,0.04141809382254756,2
14,5,0.016873919558521383,0.05179419444246015,0.03786368776699562,3
14,5,0.02037745741653339,0.05859563401564638,0.04679207460488192,3
14,5,0.01777291947745311,0.0600939268510487,0.04202573463760415,3
14,5,0.02092744466851053,0.05760596155915129,0.04234066992009724,3
14,5,0.01972530518246005,0.08037817756329371,0.03870759459935497,3
14,5,0.019737555413540844,0.06553544959921279,0.04215087404988767,3
14,5,0.01904197204225059,0.059682525092472474,0.04205419689163324,3
14,5,0.01815786366198965,0.0660961522967911,0.04409951372465372,3
14,5,0.018117139039145046,0.06807536664909744,0.04438197047677835,4
14,5,0.0192315442199682,0.05258359904909163,0.041610275350134285,4
14,5,0.019129205859578887,0.07505605552613624,0.04214514425462364,4
14,5,0.017676812071107082,0.052489319353892915,0.04340061058029201,4
14,5,0.0180181649349569,0.07297397194760633,0.03893831079503385,4
14,5,0.018179524547988685,0.07284608523132645,0.03985300707393355,4
14,5,0.017533937337015467,0.057589234232216,0.04143835227164412,4
