n_features,n_classes,K,pair_lasso_recall,pair_lasso_spearman,fisher_select_recall,fisher_select_spearman,ridge_select_recall,ridge_select_spearman,joint_lasso_recall,joint_lasso_spearman,joint_refit_recall,joint_refit_spearman,seed
20,5,6,0.5,0.62849213443804,0.5,0.6108795230009858,0.6666666666666666,0.7795898009769788,0.3333333333333333,0.6071716048037112,0.3333333333333333,0.6220032775928095,3
20,5,12,0.9166666666666666,0.9212974039123005,0.5833333333333334,0.6835933519754,0.6666666666666666,0.7239875045921282,0.8333333333333334,0.7884627866534445,0.8333333333333334,0.8257496967611936,3
20,5,6,0.6666666666666666,0.6970886210876195,0.8333333333333334,0.7638311486385619,0.8333333333333334,0.7638311486385619,0.8333333333333334,0.7508534349481009,0.8333333333333334,0.7656851077371992,3
20,5,12,0.9166666666666666,0.9267350783030139,0.75,0.8412859093060889,0.8333333333333334,0.9088684338763842,0.75,0.8630366068689427,0.75,0.8723583343958798,3
20,5,6,0.5,0.6915267437917079,0.5,0.6924537233410264,0.5,0.6924537233410264,0.3333333333333333,0.49871499753342996,0.3333333333333333,0.49871499753342996,3
20,5,12,0.9166666666666666,0.9228510251667901,0.8333333333333334,0.9042075701129155,0.75,0.8412859093060889,0.6666666666666666,0.7333092321190655,0.6666666666666666,0.7892395972806893,3
20,5,6,0.5,0.6655713164107858,0.5,0.6924537233410264,0.6666666666666666,0.7258249871164975,0.3333333333333333,0.508911772575935,0.3333333333333333,0.508911772575935,3
20,5,12,0.9166666666666666,0.9088684338763842,0.75,0.8871177363135305,0.75,0.8599293643599635,0.6666666666666666,0.7068976707927432,0.6666666666666666,0.745738202154982,3
20,5,6,0.5,0.6498126640723688,0.8333333333333334,0.7619771895399248,0.8333333333333334,0.7619771895399248,0.6666666666666666,0.6868918460451146,0.6666666666666666,0.6868918460451146,3
20,5,12,0.9166666666666666,0.9329495633209722,0.8333333333333334,0.9189669720305661,0.8333333333333334,0.9049843807401602,0.75,0.8840104938045514,0.75,0.9011003276039364,3
20,5,6,0.6666666666666666,0.7425106190042331,0.5,0.5515528318445926,0.5,0.5515528318445926,0.16666666666666666,0.35132524919176567,0.16666666666666666,0.366156921980864,3
20,5,12,1.0,0.9585843140200497,0.75,0.9174133507760767,0.75,0.865367038750677,0.5833333333333334,0.6711643819394837,0.5833333333333334,0.7193266408286596,3
20,5,6,0.6666666666666666,0.7462185372015077,0.5,0.5598956477884605,0.5,0.5265243840129893,0.16666666666666666,0.36430296288222674,0.16666666666666666,0.4273375722358945,3
20,5,12,1.0,0.9616915565290286,0.75,0.8358482349153755,0.75,0.8428395305605785,0.5833333333333334,0.6253325549320421,0.5833333333333334,0.7496222552912057,3
20,5,6,0.5,0.6868918460451146,0.6666666666666666,0.7397296803562773,0.5,0.6470317254244129,0.3333333333333333,0.5571147091405044,0.3333333333333333,0.5663845046336908,3
20,5,12,0.9166666666666666,0.9337263739482169,0.75,0.8731351450231247,0.75,0.8731351450231247,0.75,0.7698193315995698,0.75,0.7884627866534445,3
20,5,6,0.6666666666666666,0.7378757212576399,0.5,0.5756543001268773,0.5,0.5756543001268773,0.3333333333333333,0.46627071330727754,0.3333333333333333,0.4792484269977385,4
20,5,12,0.8333333333333334,0.9383872377116855,0.75,0.8917786000769992,0.8333333333333334,0.9212974039123005,0.6666666666666666,0.7317556108645759,0.6666666666666666,0.762828035954367,4
20,5,6,0.8333333333333334,0.7619771895399248,0.6666666666666666,0.6553745413682807,0.8333333333333334,0.7675390668358364,0.8333333333333334,0.7369487417083213,0.8333333333333334,0.7536343735960569,4
20,5,12,0.9166666666666666,0.9166365401488319,0.8333333333333334,0.8878945469407754,0.8333333333333334,0.8878945469407754,0.6666666666666666,0.7566135509364088,0.6666666666666666,0.8265265073884384,4
20,5,6,0.6666666666666666,0.7295329053137721,0.6666666666666666,0.7258249871164975,0.6666666666666666,0.7258249871164975,0.5,0.586778054718701,0.5,0.6034636866064367,4
20,5,12,0.75,0.8894481681952648,0.9166666666666666,0.9042075701129155,0.9166666666666666,0.9220742145395454,0.5833333333333334,0.7131121558107014,0.5833333333333334,0.7333092321190655,4
20,5,6,0.8333333333333334,0.7777358418783417,0.6666666666666666,0.7693930259344738,0.6666666666666666,0.6980156006369382,0.6666666666666666,0.6748411119039721,0.6666666666666666,0.680402989199884,4
20,5,12,1.0,0.9585843140200497,0.8333333333333334,0.8762423875321038,0.9166666666666666,0.899546706349447,0.8333333333333334,0.899546706349447,0.8333333333333334,0.919743782657811,4
20,5,6,0.6666666666666666,0.7795898009769788,0.3333333333333333,0.5330132408582198,0.3333333333333333,0.5330132408582198,0.16666666666666666,0.40787100170020296,0.16666666666666666,0.4115789198974776,4
20,5,12,0.8333333333333334,0.9399408589661752,0.75,0.8544916899692501,0.75,0.8544916899692501,0.5833333333333334,0.6843701626026448,0.5833333333333334,0.7278715577283521,4
20,5,6,0.8333333333333334,0.7638311486385619,0.8333333333333334,0.6989425801862569,0.8333333333333334,0.7499264553987822,0.5,0.5098387521252536,0.5,0.5858510751693825,4
20,5,12,0.8333333333333334,0.9096452445036289,0.9166666666666666,0.9220742145395454,1.0,0.9616915565290286,0.6666666666666666,0.7465150127822267,0.6666666666666666,0.8164279692342563,4
20,5,6,0.8333333333333334,0.7777358418783417,0.3333333333333333,0.5552607500418671,0.3333333333333333,0.5552607500418671,0.5,0.693380702890345,0.5,0.7026504983835313,4
20,5,12,1.0,0.9585843140200497,0.8333333333333334,0.9111988657581186,0.8333333333333334,0.8809032512955723,0.75,0.8358482349153755,0.75,0.8405090986788442,4
20,5,6,0.6666666666666666,0.7425106190042331,0.6666666666666666,0.7972024124140331,0.6666666666666666,0.7165551916233112,0.6666666666666666,0.6525936027203249,0.6666666666666666,0.6822569482985213,4
20,5,12,0.75,0.8925554107042439,0.8333333333333334,0.8987698957222022,0.9166666666666666,0.9228510251667901,0.5833333333333334,0.7869091653989548,0.5833333333333334,0.8055526204528293,4
20,5,6,0.8333333333333334,0.7972024124140331,0.6666666666666666,0.7656851077371992,0.6666666666666666,0.7656851077371992,0.6666666666666666,0.6461047458750943,0.6666666666666666,0.6683522550587417,5
20,5,12,0.9166666666666666,0.9290655101847483,0.5833333333333334,0.797007703553137,0.6666666666666666,0.8498308262057814,0.6666666666666666,0.8047758098255846,0.6666666666666666,0.8296337498974173,5
20,5,6,0.8333333333333334,0.7897865760194839,0.8333333333333334,0.8111071056538126,0.8333333333333334,0.8111071056538126,0.6666666666666666,0.7304598848630908,0.6666666666666666,0.7397296803562773,5
20,5,12,0.9166666666666666,0.9352799952027064,0.8333333333333334,0.8925554107042439,0.8333333333333334,0.8925554107042439,0.8333333333333334,0.8793496300410827,0.8333333333333334,0.8902249788225097,5
20,5,6,0.8333333333333334,0.7972024124140331,0.5,0.5756543001268773,0.6666666666666666,0.7656851077371992,0.5,0.6006827479584808,0.5,0.6247842162407654,5
20,5,12,0.9166666666666666,0.9337263739482169,0.6666666666666666,0.8148743479797668,0.6666666666666666,0.8032221885710952,0.6666666666666666,0.7985613248076264,0.6666666666666666,0.8249728861339488,5
20,5,6,0.8333333333333334,0.7638311486385619,0.8333333333333334,0.8111071056538126,0.8333333333333334,0.8111071056538126,0.6666666666666666,0.7258249871164975,0.6666666666666666,0.7258249871164975,5
20,5,12,1.0,0.9601379352745393,0.8333333333333334,0.9096452445036289,0.8333333333333334,0.9096452445036289,0.8333333333333334,0.9189669720305661,0.8333333333333334,0.9282886995575035,5
20,5,6,0.8333333333333334,0.7972024124140331,0.5,0.6396158890298638,0.5,0.6396158890298638,0.5,0.6090255639023484,0.5,0.6294191139873587,5
20,5,12,0.9166666666666666,0.9399408589661752,0.75,0.8436163411878232,0.75,0.8436163411878232,0.6666666666666666,0.8094366735890532,0.6666666666666666,0.8280801286429279,5
20,5,6,0.6666666666666666,0.7147012325246738,0.6666666666666666,0.7795898009769788,0.6666666666666666,0.6822569482985213,0.5,0.6136604616489417,0.5,0.6136604616489417,5
20,5,12,0.8333333333333334,0.8809032512955723,0.75,0.9042075701129155,0.6666666666666666,0.8568221218509844,0.75,0.8366250455426204,0.75,0.8537148793420054,5
20,5,6,0.6666666666666666,0.7202631098205856,0.6666666666666666,0.6108795230009858,0.6666666666666666,0.6108795230009858,0.3333333333333333,0.3633759833329081,0.3333333333333333,0.40787100170020296,5
20,5,12,0.9166666666666666,0.8917786000769992,0.75,0.8630366068689427,0.75,0.8630366068689427,0.6666666666666666,0.7302019896100864,0.6666666666666666,0.7659352784633461,5
20,5,6,0.6666666666666666,0.7045044574821687,0.5,0.4644167542086402,0.6666666666666666,0.5756543001268773,0.3333333333333333,0.46534373375795884,0.3333333333333333,0.5339402204075384,5
20,5,12,1.0,0.9368336164571961,0.6666666666666666,0.7636048465816118,0.6666666666666666,0.7636048465816118,0.6666666666666666,0.728648368355597,0.6666666666666666,0.7674888997178355,5
20,5,6,0.6666666666666666,0.6488856845230502,0.5,0.6442507867764569,0.3333333333333333,0.5395020977034503,0.6666666666666666,0.6349809912832706,0.6666666666666666,0.6368349503819077,6
20,5,12,0.6666666666666666,0.8226424542522145,0.8333333333333334,0.8871177363135305,0.8333333333333334,0.8599293643599635,0.5833333333333334,0.8063294310800742,0.5833333333333334,0.7845787335172205,6
20,5,6,0.6666666666666666,0.7471455167508264,1.0,0.8073991874565382,1.0,0.8073991874565382,0.5,0.6405428685791823,0.5,0.6479587049737315,6
20,5,12,0.9166666666666666,0.9469321546113779,0.6666666666666666,0.8708047131413904,0.6666666666666666,0.8708047131413904,0.8333333333333334,0.9368336164571961,0.8333333333333334,0.9492625864931123,6
20,5,6,0.6666666666666666,0.7619771895399248,0.6666666666666666,0.7814437600756161,0.8333333333333334,0.7972024124140331,0.3333333333333333,0.5839971160707451,0.3333333333333333,0.537648138604813,6
20,5,12,0.8333333333333334,0.9158597295215872,0.8333333333333334,0.899546706349447,0.8333333333333334,0.8941090319587335,0.6666666666666666,0.7939004610441577,0.6666666666666666,0.8109902948435429,6
20,5,6,1.0,0.8092531465551756,0.5,0.7082123756794434,0.6666666666666666,0.7832977191742535,0.5,0.5756543001268773,0.5,0.5756543001268773,6
20,5,12,0.9166666666666666,0.9616915565290286,0.8333333333333334,0.9337263739482169,0.8333333333333334,0.9337263739482169,0.6666666666666666,0.814097537352522,0.6666666666666666,0.8311873711519068,6
20,5,6,0.5,0.6553745413682807,0.5,0.7619771895399248,0.6666666666666666,0.7675390668358364,0.3333333333333333,0.6145874411982604,0.3333333333333333,0.6294191139873587,6
20,5,12,0.75,0.9166365401488319,0.9166666666666666,0.9663524202924973,0.9166666666666666,0.9383872377116855,0.6666666666666666,0.8257496967611936,0.6666666666666666,0.8630366068689427,6
20,5,6,0.5,0.6247842162407654,0.5,0.7082123756794434,0.5,0.7202631098205856,0.16666666666666666,0.47461352925114525,0.16666666666666666,0.4783214474484198,6
20,5,12,0.8333333333333334,0.8979930850949573,0.75,0.8801264406683276,0.75,0.9212974039123005,0.5833333333333334,0.7946772716714026,0.5833333333333334,0.8226424542522145,6
20,5,6,0.5,0.6868918460451146,0.6666666666666666,0.7832977191742535,0.6666666666666666,0.7832977191742535,0.3333333333333333,0.5747273205775587,0.3333333333333333,0.5524798113939113,6
20,5,12,0.8333333333333334,0.9189669720305661,0.9166666666666666,0.9282886995575035,0.75,0.8583757431054739,0.6666666666666666,0.7799178697537518,0.6666666666666666,0.8047758098255846,6
20,5,6,0.6666666666666666,0.7313868644124095,0.8333333333333334,0.7508534349481009,0.8333333333333334,0.7369487417083213,0.6666666666666666,0.7406566599055958,0.6666666666666666,0.7425106190042331,6
20,5,12,0.9166666666666666,0.9438249121023989,0.6666666666666666,0.8451699624423127,0.6666666666666666,0.8451699624423127,0.75,0.8241960755067039,0.75,0.8366250455426204,6
20,5,6,0.8333333333333334,0.7795898009769788,0.8333333333333334,0.7814437600756161,0.8333333333333334,0.6841109073971586,0.8333333333333334,0.7795898009769788,0.8333333333333334,0.7795898009769788,7
20,5,12,0.9166666666666666,0.9492625864931123,0.8333333333333334,0.9174133507760767,0.8333333333333334,0.8840104938045514,0.8333333333333334,0.9244046464212797,0.8333333333333334,0.9228510251667901,7
20,5,6,0.6666666666666666,0.748072496300145,0.5,0.5469179340979995,0.3333333333333333,0.39860120620701656,0.5,0.5839971160707451,0.5,0.5914129524652942,7
20,5,12,0.8333333333333334,0.9135292976398529,0.6666666666666666,0.8661438493779217,0.6666666666666666,0.8544916899692501,0.5833333333333334,0.7185498302014148,0.5833333333333334,0.7775874378720177,7
20,5,6,0.8333333333333334,0.7795898009769788,0.6666666666666666,0.6145874411982604,0.6666666666666666,0.7239710280178603,0.5,0.6757680914532908,0.5,0.696161641538301,7
20,5,12,0.8333333333333334,0.8746887662776142,0.6666666666666666,0.8731351450231247,0.6666666666666666,0.9003235169766918,0.75,0.899546706349447,0.75,0.9352799952027064,7
20,5,6,0.8333333333333334,0.7795898009769788,0.8333333333333334,0.7934944942167584,1.0,0.8073991874565382,0.8333333333333334,0.7777358418783417,0.8333333333333334,0.7795898009769788,7
20,5,12,0.9166666666666666,0.9601379352745393,0.9166666666666666,0.9578075033928048,0.8333333333333334,0.8762423875321038,0.75,0.8296337498974173,0.75,0.8498308262057814,7
20,5,6,1.0,0.8092531465551756,0.6666666666666666,0.7415836394549143,0.6666666666666666,0.7415836394549143,0.8333333333333334,0.7638311486385619,0.8333333333333334,0.7675390668358364,7
20,5,12,0.75,0.9251814570485245,0.9166666666666666,0.9275118889302588,0.8333333333333334,0.8972162744677126,0.75,0.9205205932850558,0.75,0.929842320811993,7
20,5,6,0.8333333333333334,0.7703200054837925,0.8333333333333334,0.8111071056538126,0.5,0.7675390668358364,0.5,0.5812161774227893,0.5,0.696161641538301,7
20,5,12,0.9166666666666666,0.9096452445036289,0.6666666666666666,0.8700279025141455,0.6666666666666666,0.878572819413838,0.6666666666666666,0.7799178697537518,0.6666666666666666,0.848277204951292,7
20,5,6,0.6666666666666666,0.7165551916233112,0.6666666666666666,0.7082123756794434,0.5,0.7165551916233112,0.5,0.6776220505519281,0.5,0.696161641538301,7
20,5,12,0.9166666666666666,0.9049843807401602,0.6666666666666666,0.8731351450231247,0.6666666666666666,0.9236278357940348,0.75,0.9104220551308738,0.75,0.9337263739482169,7
20,5,6,0.6666666666666666,0.7397296803562773,0.3333333333333333,0.5265243840129893,0.5,0.6423968276778197,0.5,0.5914129524652942,0.5,0.5914129524652942,7
20,5,12,0.8333333333333334,0.9174133507760767,0.6666666666666666,0.8459467730695576,0.6666666666666666,0.8459467730695576,0.6666666666666666,0.7799178697537518,0.6666666666666666,0.8296337498974173,7
20,5,6,0.5,0.6924537233410264,0.0,0.3763536970233691,0.3333333333333333,0.4570009178140911,0.16666666666666666,0.5385751181541317,0.16666666666666666,0.5552607500418671,8
20,5,12,0.8333333333333334,0.8886713575680202,0.5833333333333334,0.7309788002373312,0.6666666666666666,0.8063294310800742,0.5833333333333334,0.6571817906490778,0.5833333333333334,0.6851469732298896,8
20,5,6,0.8333333333333334,0.7879326169208466,0.6666666666666666,0.68318392784784,0.6666666666666666,0.6720601732560162,0.5,0.6294191139873587,0.5,0.6368349503819077,8
20,5,12,0.75,0.8840104938045514,1.0,0.9647987990380079,0.9166666666666666,0.8855641150590411,0.75,0.8591525537327188,0.75,0.8917786000769992,8
20,5,6,0.8333333333333334,0.7462185372015077,0.6666666666666666,0.7517804144974195,0.6666666666666666,0.7378757212576399,0.3333333333333333,0.35503316738904034,0.3333333333333333,0.366156921980864,8
20,5,12,0.9166666666666666,0.9585843140200497,0.75,0.8723583343958798,0.75,0.8544916899692501,0.5,0.7006831857747852,0.5,0.677378866957442,8
20,5,6,0.6666666666666666,0.7184091507219484,0.3333333333333333,0.6850378869464773,0.3333333333333333,0.7360217621590027,0.5,0.6442507867764569,0.5,0.6553745413682807,8
20,5,12,0.8333333333333334,0.8972162744677126,1.0,0.9616915565290286,0.9166666666666666,0.9477089652386228,0.75,0.8086598629618085,0.75,0.861482985614453,8
20,5,6,0.6666666666666666,0.7341678030603653,0.6666666666666666,0.6859648664957959,0.6666666666666666,0.696161641538301,0.3333333333333333,0.4013821448549724,0.3333333333333333,0.4236296540386199,8
20,5,12,0.8333333333333334,0.9407176695934198,0.6666666666666666,0.7573903615636535,0.75,0.8156511586070114,0.5833333333333334,0.6486368737493853,0.5833333333333334,0.707674481419988,8
20,5,6,0.3333333333333333,0.6090255639023484,0.8333333333333334,0.7119202938767178,0.8333333333333334,0.7258249871164975,0.3333333333333333,0.5580416886898232,0.3333333333333333,0.6322000526353145,8
20,5,12,0.9166666666666666,0.9049843807401602,0.8333333333333334,0.8925554107042439,0.75,0.8265265073884384,0.75,0.8304105605246621,0.75,0.8599293643599635,8
20,5,6,0.6666666666666666,0.6887458051437517,0.3333333333333333,0.49408009978683676,0.5,0.5274513635623079,0.16666666666666666,0.39211234936178607,0.16666666666666666,0.4013821448549724,8
20,5,12,0.8333333333333334,0.9119756763853633,0.6666666666666666,0.8692510918869008,0.75,0.9220742145395454,0.5833333333333334,0.7053440495382537,0.5833333333333334,0.7737033847357938,8
20,5,6,0.6666666666666666,0.7267519666658162,0.6666666666666666,0.7258249871164975,0.6666666666666666,0.7258249871164975,0.3333333333333333,0.5719463819296028,0.3333333333333333,0.6053176457050738,8
20,5,12,0.8333333333333334,0.8894481681952648,0.75,0.9042075701129155,0.6666666666666666,0.8715815237686351,0.6666666666666666,0.817204779861501,0.6666666666666666,0.8529380687147605,8
20,5,6,0.8333333333333334,0.7934944942167584,0.5,0.6053176457050738,0.6666666666666666,0.6627903777628298,0.5,0.6451777663257756,0.5,0.654447561818962,9
20,5,12,0.75,0.9096452445036289,0.5833333333333334,0.7814714910082414,0.5833333333333334,0.7814714910082414,0.6666666666666666,0.8187584011159905,0.6666666666666666,0.8436163411878232,9
20,5,6,0.6666666666666666,0.748072496300145,0.8333333333333334,0.7953484533153957,0.8333333333333334,0.7953484533153957,0.6666666666666666,0.6989425801862569,0.6666666666666666,0.7119202938767178,9
20,5,12,0.8333333333333334,0.9220742145395454,0.75,0.9313959420664826,0.8333333333333334,0.919743782657811,0.6666666666666666,0.7659352784633461,0.6666666666666666,0.7845787335172205,9
20,5,6,0.5,0.6887458051437517,0.8333333333333334,0.7916405351181213,0.8333333333333334,0.7916405351181213,0.5,0.5969748297612062,0.5,0.6118065025503046,9
20,5,12,0.8333333333333334,0.8917786000769992,0.8333333333333334,0.9236278357940348,0.8333333333333334,0.9236278357940348,0.75,0.7845787335172205,0.75,0.8063294310800742,9
20,5,6,0.8333333333333334,0.7035774779328501,0.6666666666666666,0.7675390668358364,0.6666666666666666,0.7499264553987822,0.16666666666666666,0.5747273205775587,0.16666666666666666,0.5802891978734706,9
20,5,12,0.8333333333333334,0.9446017227296438,0.8333333333333334,0.8816800619228172,0.8333333333333334,0.8816800619228172,0.6666666666666666,0.7814714910082414,0.6666666666666666,0.8467235836968023,9
20,5,6,0.6666666666666666,0.7341678030603653,0.6666666666666666,0.7100663347780807,0.8333333333333334,0.7360217621590027,0.6666666666666666,0.6433238072271383,0.6666666666666666,0.6488856845230502,9
20,5,12,0.9166666666666666,0.953923450256581,0.8333333333333334,0.929842320811993,0.8333333333333334,0.929842320811993,0.75,0.8241960755067039,0.75,0.8537148793420054,9
20,5,6,0.6666666666666666,0.7035774779328501,0.5,0.7397296803562773,0.5,0.7397296803562773,0.16666666666666666,0.5728733614789215,0.16666666666666666,0.5747273205775587,9
20,5,12,0.8333333333333334,0.9446017227296438,0.8333333333333334,0.9251814570485245,0.8333333333333334,0.9251814570485245,0.6666666666666666,0.7985613248076264,0.6666666666666666,0.8575989324782292,9
20,5,6,0.6666666666666666,0.722117068919223,0.8333333333333334,0.7276789462151347,0.6666666666666666,0.7119202938767178,0.5,0.4838833247443317,0.5,0.44865810187022326,9
20,5,12,0.8333333333333334,0.9446017227296438,0.75,0.8715815237686351,0.6666666666666666,0.8319641817791517,0.6666666666666666,0.7667120890905907,0.6666666666666666,0.7682657103450802,9
20,5,6,0.8333333333333334,0.774027923681067,1.0,0.8111071056538126,0.8333333333333334,0.7693930259344738,0.6666666666666666,0.6257111957900842,0.6666666666666666,0.6423968276778197,9
20,5,12,0.8333333333333334,0.9360568058299513,0.9166666666666666,0.9593611246472945,0.8333333333333334,0.8575989324782292,0.75,0.7597207934453879,0.75,0.8156511586070114,9
20,5,6,0.6666666666666666,0.7082123756794434,0.3333333333333333,0.5960478502118874,0.3333333333333333,0.5960478502118874,0.5,0.5311592817595825,0.5,0.55340679094323,10
20,5,12,0.75,0.8420627199333338,0.75,0.7884627866534445,0.6666666666666666,0.6696107606849941,0.5833333333333334,0.6129035848961257,0.5833333333333334,0.622225312423063,10
20,5,6,0.6666666666666666,0.7286059257644535,0.8333333333333334,0.7675390668358364,0.6666666666666666,0.6702062141573789,0.6666666666666666,0.7072853961301246,0.6666666666666666,0.7258249871164975,10
20,5,12,0.8333333333333334,0.8754655769048589,0.75,0.9111988657581186,0.75,0.9111988657581186,0.6666666666666666,0.8296337498974173,0.6666666666666666,0.8529380687147605,10
20,5,6,0.6666666666666666,0.6776220505519281,0.3333333333333333,0.5163276089704841,0.3333333333333333,0.4625627951100029,0.5,0.5487718931966367,0.5,0.550625852295274,10
20,5,12,0.75,0.8265265073884384,0.75,0.797007703553137,0.6666666666666666,0.673494813821218,0.6666666666666666,0.6672803288032599,0.6666666666666666,0.7340860427463104,10
20,5,6,0.6666666666666666,0.7443645781028705,0.5,0.6868918460451146,0.5,0.6868918460451146,0.16666666666666666,0.40879798124952155,0.16666666666666666,0.3939663084604233,10
20,5,12,0.8333333333333334,0.8925554107042439,0.8333333333333334,0.8645902281234322,0.8333333333333334,0.8645902281234322,0.6666666666666666,0.6890310263661136,0.6666666666666666,0.758943982818143,10
20,5,6,0.8333333333333334,0.8055452283579009,0.5,0.6664982959601043,0.6666666666666666,0.7202631098205856,0.6666666666666666,0.6683522550587417,0.6666666666666666,0.6943076824396638,10
20,5,12,0.9166666666666666,0.9446017227296438,0.5833333333333334,0.7426309596460029,0.6666666666666666,0.7597207934453879,0.6666666666666666,0.7923468397896682,0.6666666666666666,0.8125439160980323,10
20,5,6,0.6666666666666666,0.7165551916233112,0.6666666666666666,0.6507396436216875,0.6666666666666666,0.6507396436216875,0.0,0.3225888831628878,0.0,0.31702700586697596,10
20,5,12,0.8333333333333334,0.895662653213223,0.8333333333333334,0.8925554107042439,0.8333333333333334,0.8925554107042439,0.5,0.6028050467419437,0.5,0.6214485017958182,10
20,5,6,0.6666666666666666,0.7147012325246738,0.6666666666666666,0.6053176457050738,0.5,0.4875912429416063,0.6666666666666666,0.6915267437917079,0.6666666666666666,0.7119202938767178,10
20,5,12,0.9166666666666666,0.9049843807401602,0.75,0.8700279025141455,0.75,0.8700279025141455,0.6666666666666666,0.7224338833376387,0.6666666666666666,0.7379700958825343,10
20,5,6,0.6666666666666666,0.6924537233410264,0.8333333333333334,0.7397296803562773,0.6666666666666666,0.6127334820996231,0.5,0.5487718931966367,0.5,0.5524798113939113,10
20,5,12,0.8333333333333334,0.8552685005964948,0.75,0.8987698957222022,0.6666666666666666,0.8249728861339488,0.6666666666666666,0.7410773383915132,0.6666666666666666,0.7814714910082414,10
20,5,6,0.5,0.537648138604813,0.8333333333333334,0.7517804144974195,0.8333333333333334,0.7517804144974195,0.5,0.5432100159007248,0.5,0.5413560568020876,11
20,5,12,0.9166666666666666,0.861482985614453,0.9166666666666666,0.9143061082670977,0.9166666666666666,0.9065380019946498,0.9166666666666666,0.8630366068689427,0.9166666666666666,0.9329495633209722,11
20,5,6,0.6666666666666666,0.5979018093105248,1.0,0.8111071056538126,1.0,0.8111071056538126,0.5,0.4579278973634097,0.5,0.5024229157307045,11
20,5,12,0.8333333333333334,0.9080916232491394,0.8333333333333334,0.9469321546113779,0.75,0.9057611913674051,0.8333333333333334,0.868474281259656,0.8333333333333334,0.919743782657811,11
20,5,6,0.8333333333333334,0.7425106190042331,0.8333333333333334,0.7119202938767178,0.8333333333333334,0.7119202938767178,0.8333333333333334,0.6563015209175994,0.8333333333333334,0.680402989199884,11
20,5,12,0.9166666666666666,0.9212974039123005,0.8333333333333334,0.9282886995575035,0.8333333333333334,0.9228510251667901,0.8333333333333334,0.895662653213223,0.8333333333333334,0.9158597295215872,11
20,5,6,0.5,0.6841109073971586,0.6666666666666666,0.7202631098205856,0.8333333333333334,0.7638311486385619,0.5,0.6322000526353145,0.5,0.6563015209175994,11
20,5,12,0.9166666666666666,0.9166365401488319,0.9166666666666666,0.9609147459017842,0.8333333333333334,0.919743782657811,0.6666666666666666,0.8241960755067039,0.6666666666666666,0.8366250455426204,11
20,5,6,0.6666666666666666,0.7211900893699044,0.6666666666666666,0.7378757212576399,0.6666666666666666,0.7202631098205856,0.5,0.49500707933615545,0.5,0.6247842162407654,11
20,5,12,0.9166666666666666,0.9345031845754617,0.75,0.8599293643599635,0.8333333333333334,0.9290655101847483,0.75,0.8288569392701726,0.75,0.8739119556503695,11
20,5,6,0.8333333333333334,0.7397296803562773,0.3333333333333333,0.3828425538685996,0.3333333333333333,0.3828425538685996,0.3333333333333333,0.49593405888547404,0.3333333333333333,0.5126196907732096,11
20,5,12,0.8333333333333334,0.9461553439841334,0.5833333333333334,0.8241960755067039,0.5833333333333334,0.7573903615636535,0.5,0.7946772716714026,0.5,0.8133207267252771,11
20,5,6,1.0,0.8111071056538126,0.16666666666666666,0.31702700586697596,0.16666666666666666,0.31702700586697596,0.5,0.5367211590554943,0.5,0.5441369954500435,11
20,5,12,0.9166666666666666,0.9663524202924973,0.5833333333333334,0.8047758098255846,0.5833333333333334,0.8133207267252771,0.5,0.7045672389110089,0.5,0.810213484216298,11
20,5,6,0.5,0.6312730730859959,0.6666666666666666,0.7165551916233112,0.6666666666666666,0.7165551916233112,0.6666666666666666,0.7045044574821687,0.6666666666666666,0.7360217621590027,11
20,5,12,0.8333333333333334,0.8863409256862858,0.9166666666666666,0.9407176695934198,0.9166666666666666,0.9407176695934198,0.6666666666666666,0.8304105605246621,0.6666666666666666,0.8366250455426204,11
20,5,6,0.6666666666666666,0.7693930259344738,0.8333333333333334,0.7693930259344738,0.6666666666666666,0.6646443368614672,0.5,0.7202631098205856,0.5,0.7258249871164975,12
20,5,12,1.0,0.9585843140200497,0.8333333333333334,0.9018771382311813,0.8333333333333334,0.9282886995575035,0.75,0.8016685673166055,0.75,0.8296337498974173,12
20,5,6,0.6666666666666666,0.7795898009769788,0.8333333333333334,0.7675390668358364,0.8333333333333334,0.7675390668358364,0.3333333333333333,0.5886320138173384,0.3333333333333333,0.5775082592255146,12
20,5,12,1.0,0.9632451777835183,0.8333333333333334,0.8979930850949573,0.8333333333333334,0.8979930850949573,0.75,0.8234192648794592,0.75,0.8218656436249696,12
20,5,6,1.0,0.8111071056538126,0.5,0.6247842162407654,0.5,0.6247842162407654,0.3333333333333333,0.4273375722358945,0.3333333333333333,0.4532929996168165,12
20,5,12,0.8333333333333334,0.950816207747602,0.6666666666666666,0.8669206600051664,0.6666666666666666,0.8669206600051664,0.5833333333333334,0.810213484216298,0.5833333333333334,0.861482985614453,12
20,5,6,0.8333333333333334,0.7953484533153957,0.8333333333333334,0.7953484533153957,0.8333333333333334,0.7953484533153957,0.5,0.6294191139873587,0.5,0.6294191139873587,12
20,5,12,0.9166666666666666,0.9492625864931123,0.8333333333333334,0.9228510251667901,0.8333333333333334,0.9228510251667901,0.8333333333333334,0.8412859093060889,0.8333333333333334,0.8708047131413904,12
20,5,6,0.6666666666666666,0.7462185372015077,0.5,0.6692792346080604,0.5,0.7026504983835313,0.5,0.6080985843530299,0.5,0.615514420747579,12
