n_features,n_classes,K,metric,method_a,method_b,n_seeds,mean_a,ci_lo_a,ci_hi_a,mean_b,ci_lo_b,ci_hi_b,mean_diff,p_value,effect_size,p_value_holm_reject
20,5,10,fidelity_test,contrastive_fidelity_test,ovr_union_fidelity_test,20,0.7782784366241902,0.7663937092207053,0.7908733856256905,0.7763779096665047,0.7641624647781116,0.7892156300714336,0.0019005269576854778,0.3117942810058594,0.26666666666666666,False
8,3,2,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7127059931221051,0.6872494136697761,0.7376639810930579,0.7163212782474208,0.6844526373029854,0.7498250954394649,-0.003615285125315737,0.47490501403808594,-0.19047619047619047,False
8,3,4,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7682854539484991,0.7462064552362783,0.7911514650858424,0.7729706699282716,0.7513859191213285,0.7954092251603048,-0.004685215979772417,0.20244979858398438,-0.3333333333333333,False
8,4,2,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.6782734339192851,0.6602355307432795,0.6969070978931747,0.6714188262321396,0.6511129490738573,0.6929314162426775,0.0068546076871455475,0.40909767150878906,0.21904761904761905,False
8,4,4,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7373085350559271,0.7200769986423976,0.7550466909849953,0.7454093933434471,0.7286495036127957,0.7615915653363541,-0.008100858287519918,0.2942523956298828,-0.2761904761904762,False
8,5,2,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.6756813800062154,0.6591775126597739,0.6919618332331336,0.6615938664626018,0.6466535159952808,0.6766501502026899,0.01408751354361371,0.04844093322753906,0.5047619047619047,False
8,5,4,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7465731973397277,0.7345650922352047,0.7587205107471374,0.7440607535044623,0.7318952519326362,0.7555256505396313,0.0025124438352654376,0.6215133666992188,0.13333333333333333,False
14,3,4,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7783109334253878,0.7544833626106423,0.8043775427457228,0.7880226800140955,0.7641575460701502,0.8132284623264644,-0.00971174658870751,0.03276824951171875,-0.5428571428571428,False
14,3,7,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.8090080832733276,0.7897057770387715,0.8310262422240987,0.8156787573951292,0.7955127754683969,0.8370730146462362,-0.00667067412180149,0.10539817810058594,-0.41904761904761906,False
14,4,4,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7368461460255431,0.7168426053765442,0.7587246458754623,0.7497433707419672,0.7307298771765215,0.7717934334356867,-0.012897224716424177,0.017181396484375,-0.6,False
14,4,7,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7744510873778709,0.7574901932642221,0.7928670653617934,0.7868770516130428,0.7710617362737268,0.8048082775091611,-0.012425964235171717,0.0005855560302734375,-0.819047619047619,True
14,5,4,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7183881477227602,0.7054492028385692,0.7312261128052921,0.7176829141327274,0.7056155882961449,0.7292256666256458,0.0007052335900326279,0.7285060882568359,0.09523809523809523,False
14,5,7,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7586909198148202,0.7481819290295437,0.7693219896918315,0.7612799921838282,0.7532086635464519,0.7691488246768481,-0.002589072369008,0.5958194732666016,-0.14285714285714285,False
20,3,5,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7617153593880376,0.738056221009766,0.7887738120731849,0.7749651748969281,0.7508237475366185,0.8030643318971137,-0.013249815508890483,0.01068878173828125,-0.638095238095238,False
20,3,10,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7947768978823325,0.7728890402421476,0.8198136508832858,0.80769587137203,0.7872900389592191,0.8308148639188732,-0.012918973489697477,0.0002613067626953125,-0.8571428571428571,True
20,4,5,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7489028541943498,0.7260034984704195,0.7716771837559072,0.7618108693732422,0.7404953628082642,0.7840466417095272,-0.012908015178892457,0.0023250579833984375,-0.7428571428571429,False
20,4,10,fidelity_test,logistic_fidelity_test,ovr_union_fidelity_test,20,0.7865882478934973,0.7687445554450156,0.803912082950357,0.7951823792933517,0.7782212307345323,0.8115230740171407,-0.008594131399854366,0.0019855499267578125,-0.7523809523809524,False
